timestamp,machine_id,temperature,vibration,pressure,status
2024-01-04 01:47:00,M003,71.3,0.216,2.744,normal
2024-01-04 01:47:10,M004,71.53,1.426,4.888,normal
2024-01-04 01:47:20,M005,67.03,2.517,3.199,normal
2024-01-04 01:47:30,M006,69.45,1.377,4.716,normal
2024-01-04 01:47:40,M007,80.71,2.612,6.109,normal
2024-01-04 01:47:50,M008,84.29,2.689,7.214,normal
2024-01-04 01:48:00,M009,83.25,1.91,4.175,normal
2024-01-04 01:48:10,M010,67.92,1.371,7.394,normal
2024-01-04 01:48:20,M001,72.51,1.821,6.948,normal
2024-01-04 01:48:30,M002,65.26,1.45,6.528,normal
2024-01-04 01:48:40,M003,71.77,1.636,2.031,normal
2024-01-04 01:48:50,M004,70.7,2.109,2.509,normal
2024-01-04 01:49:00,M005,78.39,1.485,3.186,normal
2024-01-04 01:49:10,M006,79.85,2.568,7.321,normal
2024-01-04 01:49:20,M007,74.05,2.929,4.215,normal
2024-01-04 01:49:30,M008,74.37,2.041,2.227,normal
2024-01-04 01:49:40,M009,78.05,2.64,6.79,normal
2024-01-04 01:49:50,M010,76.12,0.617,3.275,normal
2024-01-04 01:50:00,M001,83.36,1.144,6.972,normal
2024-01-04 01:50:10,M002,65.07,2.137,6.933,normal
2024-01-04 01:50:20,M003,77.38,0.978,2.373,normal
2024-01-04 01:50:30,M004,69.88,1.629,5.466,normal
2024-01-04 01:50:40,M005,76.11,2.82,2.11,normal
2024-01-04 01:50:50,M006,72.3,0.103,4.709,normal
2024-01-04 01:51:00,M007,77.26,2.691,4.109,normal
2024-01-04 01:51:10,M008,77.49,0.683,3.977,normal
2024-01-04 01:51:20,M009,81.91,2.828,4.611,normal
2024-01-04 01:51:30,M010,68.05,1.134,4.973,normal
2024-01-04 01:51:40,M001,84.37,2.938,5.341,normal
2024-01-04 01:51:50,M002,80.27,1.938,7.063,normal
2024-01-04 01:52:00,M003,77.22,2.091,3.663,normal
2024-01-04 01:52:10,M004,73.04,2.903,5.799,normal
2024-01-04 01:52:20,M005,76.02,1.943,4.93,normal
2024-01-04 01:52:30,M006,65.93,0.486,2.017,normal
2024-01-04 01:52:40,M007,66.58,0.776,7.598,normal
2024-01-04 01:52:50,M008,71.11,0.686,2.229,normal
2024-01-04 01:53:00,M009,84.78,1.862,2.267,normal
2024-01-04 01:53:10,M010,70.46,0.514,5.306,normal
2024-01-04 01:53:20,M001,83.39,1.176,6.615,normal
2024-01-04 01:53:30,M002,82.18,0.756,3.026,normal
2024-01-04 01:53:40,M003,80.48,0.158,4.198,normal
2024-01-04 01:53:50,M004,79.55,1.241,2.735,normal
2024-01-04 01:54:00,M005,73.6,1.871,6.676,normal
2024-01-04 01:54:10,M006,70.18,1.39,2.041,normal
2024-01-04 01:54:20,M007,69.4,2.423,6.279,normal
2024-01-04 01:54:30,M008,79.81,2.488,2.462,normal
2024-01-04 01:54:40,M009,81.64,0.486,6.764,normal
2024-01-04 01:54:50,M010,84.69,2.253,3.299,normal
2024-01-04 01:55:00,M001,72.19,2.451,4.811,normal
2024-01-04 01:55:10,M002,68.94,1.45,4.148,normal
2024-01-04 01:55:20,M003,75.81,0.841,4.4,normal
2024-01-04 01:55:30,M004,72.58,2.629,6.324,normal
2024-01-04 01:55:40,M005,68.86,1.253,4.26,normal
2024-01-04 01:55:50,M006,76.11,0.718,5.391,normal
2024-01-04 01:56:00,M007,83.12,1.991,4.831,normal
2024-01-04 01:56:10,M008,65.87,0.461,3.069,normal
2024-01-04 01:56:20,M009,72.47,1.959,7.554,normal
2024-01-04 01:56:30,M010,67.4,0.838,4.787,normal
2024-01-04 01:56:40,M001,70.63,0.436,2.537,normal
2024-01-04 01:56:50,M002,79.06,1.573,3.913,normal
2024-01-04 01:57:00,M003,71.69,0.363,3.376,normal
2024-01-04 01:57:10,M004,69.32,0.61,2.368,normal
2024-01-04 01:57:20,M005,84.45,2.664,2.932,normal
2024-01-04 01:57:30,M006,73.51,2.562,2.835,normal
2024-01-04 01:57:40,M007,69.11,0.298,2.688,normal
2024-01-04 01:57:50,M008,69.57,2.981,2.917,normal
2024-01-04 01:58:00,M009,67.63,2.651,3.952,normal
2024-01-04 01:58:10,M010,78.49,1.578,2.882,normal
2024-01-04 01:58:20,M001,80.51,0.235,2.325,normal
2024-01-04 01:58:30,M002,78.73,1.688,6.625,normal
2024-01-04 01:58:40,M003,81.64,1.023,5.906,normal
2024-01-04 01:58:50,M004,80.78,1.672,3.285,normal
2024-01-04 01:59:00,M005,71.75,2.911,7.08,normal
2024-01-04 01:59:10,M006,72.3,1.687,5.156,normal
2024-01-04 01:59:20,M007,72.54,0.933,4.927,normal
2024-01-04 01:59:30,M008,66.72,2.492,3.203,normal
2024-01-04 01:59:40,M009,82.75,1.546,2.025,normal
2024-01-04 01:59:50,M010,83.61,2.574,7.482,normal
2024-01-04 02:00:00,M001,84.8,2.935,7.21,normal
2024-01-04 02:00:10,M002,76.7,2.65,7.201,normal
2024-01-04 02:00:20,M003,83.89,0.776,3.159,normal
2024-01-04 02:00:30,M004,69.86,0.627,4.029,normal
2024-01-04 02:00:40,M005,78.49,2.677,5.212,normal
2024-01-04 02:00:50,M006,75.06,2.349,5.064,normal
2024-01-04 02:01:00,M007,72.02,0.369,5.572,normal
2024-01-04 02:01:10,M008,76.26,0.938,5.873,normal
2024-01-04 02:01:20,M009,75.75,2.511,6.947,normal
2024-01-04 02:01:30,M010,82.13,2.69,5.02,normal
2024-01-04 02:01:40,M001,76.87,2.435,6.641,normal
2024-01-04 02:01:50,M002,81.07,2.222,7.58,normal
2024-01-04 02:02:00,M003,79.31,1.307,5.811,normal
2024-01-04 02:02:10,M004,77.46,0.334,3.597,normal
2024-01-04 02:02:20,M005,68.04,1.047,7.246,normal
2024-01-04 02:02:30,M006,66.63,1.14,3.571,normal
2024-01-04 02:02:40,M007,81.42,2.792,3.464,normal
2024-01-04 02:02:50,M008,69.92,2.19,5.342,normal
2024-01-04 02:03:00,M009,75.72,0.928,2.108,normal
2024-01-04 02:03:10,M010,69.37,1.35,2.758,normal
2024-01-04 02:03:20,M001,70.36,1.165,5.296,normal
2024-01-04 02:03:30,M002,65.7,1.305,5.929,normal
2024-01-04 02:03:40,M003,74.54,1.2,6.734,normal
2024-01-04 02:03:50,M004,78.1,0.888,6.081,normal
2024-01-04 02:04:00,M005,81.68,2.32,2.891,normal
2024-01-04 02:04:10,M006,84.88,1.088,2.234,normal
2024-01-04 02:04:20,M007,77.97,1.137,7.876,normal
2024-01-04 02:04:30,M008,72.74,1.029,4.183,normal
2024-01-04 02:04:40,M009,75.74,1.981,5.362,normal
2024-01-04 02:04:50,M010,78.67,1.98,2.512,normal
2024-01-04 02:05:00,M001,68.92,2.172,3.067,normal
2024-01-04 02:05:10,M002,77.85,0.341,5.065,normal
2024-01-04 02:05:20,M003,75.47,2.246,7.941,normal
2024-01-04 02:05:30,M004,73.79,0.687,4.335,normal
2024-01-04 02:05:40,M005,78.91,1.334,5.449,normal
2024-01-04 02:05:50,M006,83.86,0.573,2.075,normal
2024-01-04 02:06:00,M007,79.49,1.374,7.031,normal
2024-01-04 02:06:10,M008,65.1,2.872,4.465,normal
2024-01-04 02:06:20,M009,80.69,0.172,6.42,normal
2024-01-04 02:06:30,M010,67.78,2.023,4.686,normal
2024-01-04 02:06:40,M001,73.31,1.041,4.026,normal
2024-01-04 02:06:50,M002,84.38,2.843,6.522,normal
2024-01-04 02:07:00,M003,65.53,0.488,2.65,normal
2024-01-04 02:07:10,M004,76.58,2.822,7.539,normal
2024-01-04 02:07:20,M005,70.78,2.525,4.701,normal
2024-01-04 02:07:30,M006,84.75,2.489,5.696,normal
2024-01-04 02:07:40,M007,70.19,2.041,2.002,normal
2024-01-04 02:07:50,M008,81.14,2.996,6.366,normal
2024-01-04 02:08:00,M009,75.64,0.376,6.048,normal
2024-01-04 02:08:10,M010,77.83,0.57,3.387,normal
2024-01-04 02:08:20,M001,72.43,2.108,5.221,normal
2024-01-04 02:08:30,M002,67.24,1.002,5.296,normal
2024-01-04 02:08:40,M003,76.9,2.346,5.046,normal
2024-01-04 02:08:50,M004,67.54,1.289,5.48,normal
2024-01-04 02:09:00,M005,78.7,2.867,5.48,normal
2024-01-04 02:09:10,M006,70.39,1.159,2.258,normal
2024-01-04 02:09:20,M007,67.85,2.946,4.148,normal
2024-01-04 02:09:30,M008,69.68,0.644,7.721,normal
2024-01-04 02:09:40,M009,71.09,0.245,2.828,normal
2024-01-04 02:09:50,M010,66.36,1.969,5.997,normal
2024-01-04 02:10:00,M001,75.31,0.665,6.048,normal
2024-01-04 02:10:10,M002,84.9,0.133,7.065,normal
2024-01-04 02:10:20,M003,79.31,1.697,3.354,normal
2024-01-04 02:10:30,M004,80.19,2.8,3.494,normal
2024-01-04 02:10:40,M005,71.6,1.43,4.605,normal
2024-01-04 02:10:50,M006,72.72,1.768,3.336,normal
2024-01-04 02:11:00,M007,65.29,0.297,7.863,normal
2024-01-04 02:11:10,M008,69.83,0.386,3.455,normal
2024-01-04 02:11:20,M009,80.03,0.351,2.344,normal
2024-01-04 02:11:30,M010,82.18,1.134,5.239,normal
2024-01-04 02:11:40,M001,80.28,1.536,5.479,normal
2024-01-04 02:11:50,M002,78.76,0.501,4.783,normal
2024-01-04 02:12:00,M003,83.95,2.499,7.383,normal
2024-01-04 02:12:10,M004,72.43,2.866,3.519,normal
2024-01-04 02:12:20,M005,68.14,2.012,4.728,normal
2024-01-04 02:12:30,M006,78.86,1.149,2.026,normal
2024-01-04 02:12:40,M007,74.98,2.829,4.865,normal
2024-01-04 02:12:50,M008,65.81,1.299,5.642,normal
2024-01-04 02:13:00,M009,74.97,0.976,4.894,normal
2024-01-04 02:13:10,M010,66.04,0.447,7.99,normal
2024-01-04 02:13:20,M001,74.3,0.577,7.398,normal
2024-01-04 02:13:30,M002,66.17,1.783,3.044,normal
2024-01-04 02:13:40,M003,83.71,2.378,5.954,normal
2024-01-04 02:13:50,M004,81.48,2.714,7.932,normal
2024-01-04 02:14:00,M005,84.11,1.542,3.359,normal
2024-01-04 02:14:10,M006,78.86,2.708,7.176,normal
2024-01-04 02:14:20,M007,69.06,1.171,5.004,normal
2024-01-04 02:14:30,M008,76.4,2.466,4.524,normal
2024-01-04 02:14:40,M009,70.97,2.409,5.523,normal
2024-01-04 02:14:50,M010,77.64,2.399,4.101,normal
2024-01-04 02:15:00,M001,84.04,1.414,7.406,normal
2024-01-04 02:15:10,M002,83.51,2.803,5.239,normal
2024-01-04 02:15:20,M003,66.19,0.464,3.416,normal
2024-01-04 02:15:30,M004,77.0,0.354,5.911,normal
2024-01-04 02:15:40,M005,81.62,2.488,3.467,normal
2024-01-04 02:15:50,M006,69.08,1.642,5.108,normal
2024-01-04 02:16:00,M007,78.74,0.223,5.387,normal
2024-01-04 02:16:10,M008,75.99,1.94,6.644,normal
2024-01-04 02:16:20,M009,66.09,1.388,2.123,normal
2024-01-04 02:16:30,M010,81.07,1.368,6.207,normal
2024-01-04 02:16:40,M001,77.83,0.747,2.963,normal
2024-01-04 02:16:50,M002,82.34,2.558,6.766,normal
2024-01-04 02:17:00,M003,74.36,2.421,5.434,normal
2024-01-04 02:17:10,M004,80.34,2.209,5.707,normal
2024-01-04 02:17:20,M005,70.3,2.7,3.898,normal
2024-01-04 02:17:30,M006,78.11,0.102,7.443,normal
2024-01-04 02:17:40,M007,83.05,0.321,2.281,normal
2024-01-04 02:17:50,M008,83.48,0.528,6.277,normal
2024-01-04 02:18:00,M009,66.1,2.329,7.031,normal
2024-01-04 02:18:10,M010,65.34,1.295,3.167,normal
2024-01-04 02:18:20,M001,84.92,0.673,5.504,normal
2024-01-04 02:18:30,M002,73.41,0.45,3.299,normal
2024-01-04 02:18:40,M003,68.79,2.321,7.274,normal
2024-01-04 02:18:50,M004,74.4,1.77,4.908,normal
2024-01-04 02:19:00,M005,73.0,2.842,5.908,normal
2024-01-04 02:19:10,M006,80.85,1.464,4.539,normal
2024-01-04 02:19:20,M007,68.03,0.836,6.865,normal
2024-01-04 02:19:30,M008,77.78,1.591,2.83,normal
2024-01-04 02:19:40,M009,69.08,1.725,7.711,normal
2024-01-04 02:19:50,M010,79.87,2.076,2.482,normal
2024-01-04 02:20:00,M001,84.59,2.192,6.823,normal
2024-01-04 02:20:10,M002,82.64,0.891,4.833,normal
2024-01-04 02:20:20,M003,74.59,2.04,3.156,normal
2024-01-04 02:20:30,M004,72.77,2.906,6.057,normal
2024-01-04 02:20:40,M005,80.31,1.963,7.628,normal
2024-01-04 02:20:50,M006,69.46,0.717,7.049,normal
2024-01-04 02:21:00,M007,67.34,1.242,5.177,normal
2024-01-04 02:21:10,M008,79.84,1.073,6.674,normal
2024-01-04 02:21:20,M009,75.6,0.547,7.717,normal
2024-01-04 02:21:30,M010,76.98,2.658,4.55,normal
2024-01-04 02:21:40,M001,77.33,0.114,4.019,normal
2024-01-04 02:21:50,M002,79.6,1.769,6.624,normal
2024-01-04 02:22:00,M003,83.17,2.516,2.688,normal
2024-01-04 02:22:10,M004,66.14,1.341,4.271,normal
2024-01-04 02:22:20,M005,74.83,1.093,5.496,normal
2024-01-04 02:22:30,M006,77.71,1.129,7.719,normal
2024-01-04 02:22:40,M007,84.26,2.26,2.88,normal
2024-01-04 02:22:50,M008,79.32,2.371,4.804,normal
2024-01-04 02:23:00,M009,79.13,2.799,2.364,normal
2024-01-04 02:23:10,M010,71.33,1.775,6.771,normal
2024-01-04 02:23:20,M001,81.85,1.492,7.022,normal
2024-01-04 02:23:30,M002,70.38,2.693,3.98,normal
2024-01-04 02:23:40,M003,82.83,2.412,7.591,normal
2024-01-04 02:23:50,M004,76.81,1.993,6.019,normal
2024-01-04 02:24:00,M005,69.48,0.31,3.913,normal
2024-01-04 02:24:10,M006,69.47,2.297,7.388,normal
2024-01-04 02:24:20,M007,75.0,0.728,6.962,normal
2024-01-04 02:24:30,M008,73.28,2.194,5.693,normal
2024-01-04 02:24:40,M009,70.8,2.496,6.657,normal
2024-01-04 02:24:50,M010,68.04,2.185,3.486,normal
2024-01-04 02:25:00,M001,65.11,2.755,3.13,normal
2024-01-04 02:25:10,M002,73.15,1.799,6.175,normal
2024-01-04 02:25:20,M003,69.94,2.879,2.328,normal
2024-01-04 02:25:30,M004,67.23,1.435,4.648,normal
2024-01-04 02:25:40,M005,70.31,1.613,7.699,normal
2024-01-04 02:25:50,M006,75.98,0.929,3.057,normal
2024-01-04 02:26:00,M007,77.56,2.929,3.741,normal
2024-01-04 02:26:10,M008,72.89,2.079,3.435,normal
2024-01-04 02:26:20,M009,82.06,0.163,5.547,normal
2024-01-04 02:26:30,M010,65.18,1.599,3.267,normal
2024-01-04 02:26:40,M001,72.56,1.678,4.518,normal
2024-01-04 02:26:50,M002,81.81,0.261,6.757,normal
2024-01-04 02:27:00,M003,78.73,1.606,6.687,normal
2024-01-04 02:27:10,M004,76.32,2.935,4.025,normal
2024-01-04 02:27:20,M005,67.41,2.235,3.69,normal
2024-01-04 02:27:30,M006,82.11,0.704,6.22,normal
2024-01-04 02:27:40,M007,68.23,0.777,3.751,normal
2024-01-04 02:27:50,M008,84.36,2.408,7.725,normal
2024-01-04 02:28:00,M009,82.8,2.24,2.781,normal
2024-01-04 02:28:10,M010,69.4,0.958,6.565,normal
2024-01-04 02:28:20,M001,67.68,2.16,4.013,normal
2024-01-04 02:28:30,M002,73.06,2.294,6.933,normal
2024-01-04 02:28:40,M003,84.91,2.182,4.766,normal
2024-01-04 02:28:50,M004,69.8,2.192,4.146,normal
2024-01-04 02:29:00,M005,80.24,0.156,2.847,normal
2024-01-04 02:29:10,M006,75.84,1.979,2.323,normal
2024-01-04 02:29:20,M007,70.6,2.975,5.524,normal
2024-01-04 02:29:30,M008,81.81,2.004,7.53,normal
2024-01-04 02:29:40,M009,76.54,0.902,4.827,normal
2024-01-04 02:29:50,M010,81.63,2.525,5.76,normal
2024-01-04 02:30:00,M001,65.63,1.535,6.442,normal
2024-01-04 02:30:10,M002,73.52,2.841,2.405,normal
2024-01-04 02:30:20,M003,68.54,2.914,6.728,normal
2024-01-04 02:30:30,M004,66.82,1.206,6.744,normal
2024-01-04 02:30:40,M005,82.41,0.885,6.036,normal
2024-01-04 02:30:50,M006,65.47,2.264,4.409,normal
2024-01-04 02:31:00,M007,76.93,1.194,7.415,normal
2024-01-04 02:31:10,M008,79.04,1.734,6.321,normal
2024-01-04 02:31:20,M009,74.47,2.582,5.175,normal
2024-01-04 02:31:30,M010,80.52,0.903,6.461,normal
2024-01-04 02:31:40,M001,77.47,2.38,6.824,normal
2024-01-04 02:31:50,M002,77.05,0.212,2.896,normal
2024-01-04 02:32:00,M003,70.61,1.498,7.575,normal
2024-01-04 02:32:10,M004,69.6,1.971,2.108,normal
2024-01-04 02:32:20,M005,83.62,0.294,5.67,normal
2024-01-04 02:32:30,M006,71.03,2.391,3.022,normal
2024-01-04 02:32:40,M007,79.23,1.074,5.873,normal
2024-01-04 02:32:50,M008,84.36,1.926,4.653,normal
2024-01-04 02:33:00,M009,83.69,0.227,6.731,normal
2024-01-04 02:33:10,M010,83.12,0.485,2.061,normal
2024-01-04 02:33:20,M001,82.98,1.174,7.822,normal
2024-01-04 02:33:30,M002,68.11,1.058,2.113,normal
2024-01-04 02:33:40,M003,72.7,2.141,6.652,normal
2024-01-04 02:33:50,M004,84.78,2.251,7.504,normal
2024-01-04 02:34:00,M005,69.04,2.39,6.002,normal
2024-01-04 02:34:10,M006,70.62,0.379,2.319,normal
2024-01-04 02:34:20,M007,82.72,2.492,5.534,normal
2024-01-04 02:34:30,M008,68.36,2.85,7.324,normal
2024-01-04 02:34:40,M009,67.07,1.008,5.212,normal
2024-01-04 02:34:50,M010,66.63,1.209,3.182,normal
2024-01-04 02:35:00,M001,70.44,0.707,6.421,normal
2024-01-04 02:35:10,M002,84.69,1.766,7.107,normal
2024-01-04 02:35:20,M003,78.56,2.082,6.3,normal
2024-01-04 02:35:30,M004,66.66,0.916,4.977,normal
2024-01-04 02:35:40,M005,74.7,2.916,7.422,normal
2024-01-04 02:35:50,M006,67.22,1.335,4.54,normal
2024-01-04 02:36:00,M007,70.08,0.382,4.167,normal
2024-01-04 02:36:10,M008,68.09,2.336,5.382,normal
2024-01-04 02:36:20,M009,79.78,1.788,6.947,normal
2024-01-04 02:36:30,M010,67.87,1.749,5.739,normal
2024-01-04 02:36:40,M001,73.68,0.86,2.933,normal
2024-01-04 02:36:50,M002,77.06,0.166,3.446,normal
2024-01-04 02:37:00,M003,76.83,1.221,7.622,normal
2024-01-04 02:37:10,M004,76.31,2.261,3.824,normal
2024-01-04 02:37:20,M005,67.45,2.408,7.128,normal
2024-01-04 02:37:30,M006,96.04,9.545831053020152,2.737,warning
2024-01-04 02:37:40,M007,65.41,0.134,3.083,normal
2024-01-04 02:37:50,M008,67.61,1.934,6.362,normal
2024-01-04 02:38:00,M009,74.04,0.614,7.327,normal
2024-01-04 02:38:10,M010,74.7,1.971,3.59,normal
2024-01-04 02:38:20,M001,82.5,0.27,6.076,normal
2024-01-04 02:38:30,M002,77.49,2.951,6.033,normal
2024-01-04 02:38:40,M003,69.3,0.438,4.003,normal
2024-01-04 02:38:50,M004,69.08,2.714,6.615,normal
2024-01-04 02:39:00,M005,79.57,0.453,2.809,normal
2024-01-04 02:39:10,M006,66.06,2.622,4.281,normal
2024-01-04 02:39:20,M007,78.68,2.682,3.378,normal
2024-01-04 02:39:30,M008,68.14,1.964,3.976,normal
2024-01-04 02:39:40,M009,82.09,0.708,3.83,normal
2024-01-04 02:39:50,M010,73.77,2.183,5.297,normal
2024-01-04 02:40:00,M001,76.87,2.103,5.807,normal
2024-01-04 02:40:10,M002,82.48,0.321,5.69,normal
2024-01-04 02:40:20,M003,71.92,2.742,5.986,normal
2024-01-04 02:40:30,M004,75.23,0.93,5.616,normal
2024-01-04 02:40:40,M005,69.31,2.551,3.204,normal
2024-01-04 02:40:50,M006,73.28,2.244,2.664,normal
2024-01-04 02:41:00,M007,79.34,1.006,2.617,normal
2024-01-04 02:41:10,M008,72.59,2.149,5.29,normal
2024-01-04 02:41:20,M009,65.88,0.276,4.348,normal
2024-01-04 02:41:30,M010,70.65,1.346,7.59,normal
2024-01-04 02:41:40,M001,76.43,1.235,3.696,normal
2024-01-04 02:41:50,M002,65.36,1.801,6.829,normal
2024-01-04 02:42:00,M003,77.67,2.464,6.48,normal
2024-01-04 02:42:10,M004,82.4,2.706,6.143,normal
2024-01-04 02:42:20,M005,70.94,1.866,7.688,normal
2024-01-04 02:42:30,M006,78.0,2.439,7.025,normal
2024-01-04 02:42:40,M007,75.83,1.507,7.766,normal
2024-01-04 02:42:50,M008,76.62,0.244,6.131,normal
2024-01-04 02:43:00,M009,76.83,1.527,4.16,normal
2024-01-04 02:43:10,M010,75.27,1.947,2.378,normal
2024-01-04 02:43:20,M001,78.3,2.526,4.137,normal
2024-01-04 02:43:30,M002,76.69,1.423,5.793,normal
2024-01-04 02:43:40,M003,75.6,1.087,6.564,normal
2024-01-04 02:43:50,M004,69.41,1.923,4.187,normal
2024-01-04 02:44:00,M005,83.18,1.388,5.94,normal
2024-01-04 02:44:10,M006,69.3,1.691,5.179,normal
2024-01-04 02:44:20,M007,67.18,2.993,2.852,normal
2024-01-04 02:44:30,M008,79.34,0.869,3.765,normal
2024-01-04 02:44:40,M009,67.53,2.699,6.376,normal
2024-01-04 02:44:50,M010,69.47,1.98,6.516,normal
2024-01-04 02:45:00,M001,82.37,1.058,4.337,normal
2024-01-04 02:45:10,M002,73.96,1.192,5.358,normal
2024-01-04 02:45:20,M003,78.24,0.357,7.11,normal
2024-01-04 02:45:30,M004,72.76,0.63,6.78,normal
2024-01-04 02:45:40,M005,77.92,2.822,7.216,normal
2024-01-04 02:45:50,M006,81.77,2.606,5.524,normal
2024-01-04 02:46:00,M007,75.29,2.86,7.414,normal
2024-01-04 02:46:10,M008,77.26,2.054,7.872,normal
2024-01-04 02:46:20,M009,66.44,0.53,6.126,normal
2024-01-04 02:46:30,M010,69.63,1.099,6.878,normal
2024-01-04 02:46:40,M001,77.53,2.002,7.79,normal
2024-01-04 02:46:50,M002,65.85,2.39,2.154,normal
2024-01-04 02:47:00,M003,75.59,2.619,6.426,normal
2024-01-04 02:47:10,M004,80.44,0.626,2.757,normal
2024-01-04 02:47:20,M005,83.47,2.647,2.788,normal
2024-01-04 02:47:30,M006,78.49,2.62,2.665,normal
2024-01-04 02:47:40,M007,83.8,2.465,6.835,normal
2024-01-04 02:47:50,M008,83.18,2.105,5.9,normal
2024-01-04 02:48:00,M009,73.41,2.174,2.914,normal
2024-01-04 02:48:10,M010,79.29,1.196,2.466,normal
2024-01-04 02:48:20,M001,72.38,2.917,3.282,normal
2024-01-04 02:48:30,M002,66.94,1.45,3.825,normal
2024-01-04 02:48:40,M003,69.94,2.459,2.951,normal
2024-01-04 02:48:50,M004,77.56,1.419,5.902,normal
2024-01-04 02:49:00,M005,73.4,2.86,4.685,normal
2024-01-04 02:49:10,M006,75.78,2.319,5.979,normal
2024-01-04 02:49:20,M007,72.45,1.914,6.083,normal
2024-01-04 02:49:30,M008,71.6,0.712,6.384,normal
2024-01-04 02:49:40,M009,67.15,2.222,3.006,normal
2024-01-04 02:49:50,M010,69.93,0.876,4.109,normal
2024-01-04 02:50:00,M001,74.32,1.695,2.424,normal
2024-01-04 02:50:10,M002,67.97,2.096,6.296,normal
2024-01-04 02:50:20,M003,77.85,2.923,4.005,normal
2024-01-04 02:50:30,M004,76.37,0.544,4.565,normal
2024-01-04 02:50:40,M005,70.88,2.421,5.331,normal
2024-01-04 02:50:50,M006,79.36,2.844,2.47,normal
2024-01-04 02:51:00,M007,68.59,1.662,5.292,normal
2024-01-04 02:51:10,M008,66.62,2.3,5.854,normal
2024-01-04 02:51:20,M009,80.49,2.68,4.578,normal
2024-01-04 02:51:30,M010,77.85,1.981,6.487,normal
2024-01-04 02:51:40,M001,67.55,1.884,4.791,normal
2024-01-04 02:51:50,M002,73.64,1.31,2.755,normal
2024-01-04 02:52:00,M003,68.8,2.085,4.098,normal
2024-01-04 02:52:10,M004,74.84,2.159,5.493,normal
2024-01-04 02:52:20,M005,67.98,2.332,7.778,normal
2024-01-04 02:52:30,M006,84.6,1.861,2.993,normal
2024-01-04 02:52:40,M007,73.77,2.627,2.46,normal
2024-01-04 02:52:50,M008,66.26,0.453,5.132,normal
2024-01-04 02:53:00,M009,81.37,2.257,2.718,normal
2024-01-04 02:53:10,M010,84.22,0.933,7.208,normal
2024-01-04 02:53:20,M001,79.54,0.939,2.219,normal
2024-01-04 02:53:30,M002,66.6,2.87,3.636,normal
2024-01-04 02:53:40,M003,84.24,1.533,6.427,normal
2024-01-04 02:53:50,M004,73.97,0.39,4.695,normal
2024-01-04 02:54:00,M005,81.78,2.992,4.871,normal
2024-01-04 02:54:10,M006,72.63,0.721,7.981,normal
2024-01-04 02:54:20,M007,66.86,2.928,4.549,normal
2024-01-04 02:54:30,M008,71.73,2.246,7.11,normal
2024-01-04 02:54:40,M009,84.87,1.954,5.906,normal
2024-01-04 02:54:50,M010,65.85,2.466,7.693,normal
2024-01-04 02:55:00,M001,76.46,1.716,3.192,normal
2024-01-04 02:55:10,M002,80.34,0.608,5.425,normal
2024-01-04 02:55:20,M003,69.72,2.433,3.015,normal
2024-01-04 02:55:30,M004,73.32,1.35,3.169,normal
2024-01-04 02:55:40,M005,82.1,1.251,3.489,normal
2024-01-04 02:55:50,M006,71.53,1.847,7.901,normal
2024-01-04 02:56:00,M007,75.3,2.345,7.731,normal
2024-01-04 02:56:10,M008,82.66,0.351,7.352,normal
2024-01-04 02:56:20,M009,75.92,2.575,4.404,normal
2024-01-04 02:56:30,M010,75.46,0.957,6.918,normal
2024-01-04 02:56:40,M001,72.41,0.458,2.056,normal
2024-01-04 02:56:50,M002,79.11,1.034,5.529,normal
2024-01-04 02:57:00,M003,84.35,0.422,4.443,normal
2024-01-04 02:57:10,M004,71.07,1.525,7.71,normal
2024-01-04 02:57:20,M005,72.31,0.556,3.799,normal
2024-01-04 02:57:30,M006,69.9,2.825,7.339,normal
2024-01-04 02:57:40,M007,71.24,0.16,7.871,normal
2024-01-04 02:57:50,M008,67.7,0.791,7.835,normal
2024-01-04 02:58:00,M009,69.82,2.717,7.745,normal
2024-01-04 02:58:10,M010,84.47,1.617,6.718,normal
2024-01-04 02:58:20,M001,83.45,1.372,3.315,normal
2024-01-04 02:58:30,M002,79.93,2.56,5.501,normal
2024-01-04 02:58:40,M003,74.41,1.542,5.398,normal
2024-01-04 02:58:50,M004,83.46,2.437,7.471,normal
2024-01-04 02:59:00,M005,72.71,0.622,3.595,normal
2024-01-04 02:59:10,M006,69.78,2.47,2.24,normal
2024-01-04 02:59:20,M007,81.75,1.215,5.371,normal
2024-01-04 02:59:30,M008,65.88,2.61,3.884,normal
2024-01-04 02:59:40,M009,79.35,2.773,6.315,normal
2024-01-04 02:59:50,M010,67.33,1.446,2.699,normal
2024-01-04 03:00:00,M001,76.46,1.806,5.699,normal
2024-01-04 03:00:10,M002,80.18,1.642,6.411,normal
2024-01-04 03:00:20,M003,73.69,1.947,3.432,normal
2024-01-04 03:00:30,M004,67.95,2.177,2.447,normal
2024-01-04 03:00:40,M005,73.95,0.893,4.723,normal
2024-01-04 03:00:50,M006,74.64,1.137,7.475,normal
2024-01-04 03:01:00,M007,76.74,1.821,7.377,normal
2024-01-04 03:01:10,M008,69.75,1.107,3.184,normal
2024-01-04 03:01:20,M009,72.71,1.056,3.034,normal
2024-01-04 03:01:30,M010,73.37,1.212,4.32,normal
2024-01-04 03:01:40,M001,68.79,0.214,3.335,normal
2024-01-04 03:01:50,M002,75.68,0.6,5.93,normal
