transaction_id,store_id,product_id,category,amount,timestamp,payment_method
TXN0097282,11,69,Sports,183.61,2023-02-21 19:09:34.797217369,wallet
TXN0097283,28,89,Clothing,192.6,2023-02-14 09:01:07.703338623,card
TXN0097284,8,23,Toys,497.07,2023-11-27 19:12:55.577030182,card
TXN0097285,3,119,Toys,423.58,2024-12-03 21:49:38.829725504,upi
TXN0097286,34,93,Furniture,449.79,2024-04-15 06:35:18.611263514,upi
TXN0097287,46,18,Health,481.17,2024-02-20 22:50:26.708714485,card
TXN0097288,45,26,Health,292.75,2023-03-06 15:24:21.184902668,upi
TXN0097289,42,98,Books,330.12,2024-12-19 23:27:11.748903751,wallet
TXN0097290,32,194,Toys,19.05,2024-02-17 01:08:26.871613026,cash
TXN0097291,2,119,Health,145.14,2024-07-19 14:21:21.940852642,cash
TXN0097292,27,104,Electronics,284.91,2023-09-24 17:28:23.006155014,cash
TXN0097293,5,57,Sports,489.97,2024-09-21 09:11:07.122603178,cash
TXN0097294,23,169,Automotive,421.84,2024-01-14 12:18:03.750548840,upi
TXN0097295,10,189,Sports,14.19,2023-09-21 04:56:37.138330460,upi
TXN0097296,43,97,Furniture,165.14,2024-08-31 09:28:57.340657234,cash
TXN0097297,42,135,Electronics,165.4,2023-04-03 13:37:15.303390741,wallet
TXN0097298,20,7,Clothing,46.14,2024-05-22 03:38:56.675354242,upi
TXN0097299,29,75,Health,273.45,2024-07-26 21:21:42.163378000,card
TXN0097300,42,100,Electronics,305.61,2023-02-16 07:01:19.689254522,upi
TXN0097301,17,179,Automotive,437.35,2023-01-16 01:32:54.653662920,card
TXN0097302,13,78,Electronics,78.1,2024-12-12 00:38:21.228777647,cash
TXN0097303,14,98,Books,150.47,2023-10-16 16:49:33.014602423,upi
TXN0097304,5,130,Sports,54.92,2024-11-04 21:16:37.381715536,upi
TXN0097305,46,36,Books,208.14,2024-04-08 12:36:45.931634426,wallet
TXN0097306,26,159,Automotive,176.7,2024-07-26 00:05:25.329067945,cash
TXN0097307,20,8,Automotive,354.25,2024-07-10 08:35:30.949121952,cash
TXN0097308,48,140,Beauty,158.27,2024-10-11 09:36:27.982368708,card
TXN0097309,26,143,Food,64.54,2023-08-28 20:15:32.917851686,wallet
TXN0097310,14,174,Clothing,478.45,2023-08-11 08:49:57.912050962,wallet
TXN0097311,48,64,Clothing,151.92,2024-07-19 16:07:46.684890985,wallet
TXN0097312,30,90,Sports,320.45,2024-10-02 18:51:55.115249395,wallet
TXN0097313,45,38,Health,281.08,2023-04-14 18:09:09.374003172,card
TXN0097314,1,106,Toys,446.29,2023-01-16 03:02:33.088391781,wallet
TXN0097315,46,11,Food,384.76,2024-06-10 14:13:24.926663399,upi
TXN0097316,35,89,Books,389.68,2023-01-23 17:26:38.628612757,upi
TXN0097317,35,89,Clothing,307.13,2023-07-11 22:21:49.968425512,upi
TXN0097318,45,131,Toys,164.64,2023-06-29 02:58:36.968850851,card
TXN0097319,35,123,Books,266.86,2023-07-27 18:25:37.190443993,wallet
TXN0097320,49,39,Sports,16.48,2024-03-21 12:27:03.306542635,cash
TXN0097321,32,121,Toys,439.07,2024-01-09 21:02:46.780752897,card
TXN0097322,43,143,Beauty,417.09,2023-12-02 13:56:14.751157045,wallet
TXN0097323,16,16,Toys,345.23,2023-07-04 14:00:25.512252569,wallet
TXN0097324,16,8,Health,75.69,2023-01-16 07:06:06.811517239,wallet
TXN0097325,22,43,Sports,294.82,2023-08-29 02:20:24.896913052,cash
TXN0097326,32,185,Health,446.55,2024-04-14 04:34:44.846924543,cash
TXN0097327,15,152,Health,222.36,2024-02-17 00:44:19.464057922,wallet
TXN0097328,20,76,Food,274.25,2023-08-08 12:27:47.012334347,card
TXN0097329,38,134,Electronics,25.9,2024-07-18 13:50:33.553862810,cash
TXN0097330,48,64,Books,45.26,2023-03-10 00:19:25.324775219,wallet
TXN0097331,6,98,Health,466.82,2024-10-21 00:22:49.139891386,card
TXN0097332,12,50,Toys,399.49,2023-10-30 23:41:09.172821999,cash
TXN0097333,43,94,Books,366.48,2024-06-05 11:52:36.069254637,card
TXN0097334,41,88,Clothing,438.29,2023-01-25 18:28:08.941101551,wallet
TXN0097335,3,16,Beauty,89.63,2024-04-13 07:14:27.297045469,card
TXN0097336,40,54,Automotive,203.35,2023-10-17 09:14:20.706524372,wallet
TXN0097337,38,183,Beauty,87.76,2024-02-25 01:59:15.963221550,wallet
TXN0097338,22,154,Health,401.91,2023-09-22 03:20:57.040046453,upi
TXN0097339,9,151,Automotive,25.96,2023-06-08 03:56:56.539394140,upi
TXN0097340,18,161,Furniture,22.9,2023-05-29 18:19:09.795074701,card
TXN0097341,5,37,Clothing,99.49,2024-02-02 04:45:48.135459900,upi
TXN0097342,10,198,Automotive,85.36,2023-03-23 00:27:12.417579651,card
TXN0097343,10,191,Toys,142.94,2024-07-25 11:10:15.535805941,card
TXN0097344,37,104,Beauty,128.16,2024-05-20 12:25:39.288904905,cash
TXN0097345,4,73,Books,159.91,2023-12-28 02:31:02.169893742,upi
TXN0097346,1,2,Toys,275.34,2024-02-23 01:20:33.337420225,card
TXN0097347,28,160,Automotive,269.38,2024-05-21 10:01:54.367830276,card
TXN0097348,21,70,Automotive,423.27,2023-01-22 23:00:57.416893005,wallet
TXN0097349,33,100,Furniture,108.31,2023-10-27 17:43:26.516605616,wallet
TXN0097350,48,146,Food,8.67,2023-12-17 02:01:39.254941702,wallet
TXN0097351,44,74,Books,457.73,2023-08-18 17:25:01.380837202,wallet
TXN0097352,26,122,Electronics,112.67,2023-12-18 03:54:47.870942116,upi
TXN0097353,15,95,Food,217.42,2024-10-10 04:55:21.373596668,upi
TXN0097354,13,36,Beauty,499.23,2023-10-17 03:49:21.641031742,cash
TXN0097355,39,144,Furniture,273.98,2024-07-23 23:36:51.316789627,upi
TXN0097356,44,92,Health,55.12,2023-10-28 10:33:54.788428307,card
TXN0097357,8,127,Furniture,242.38,2023-06-27 11:22:23.301513910,wallet
TXN0097358,23,66,Food,156.79,2024-10-29 11:11:46.527636290,wallet
TXN0097359,12,41,Clothing,345.46,2023-12-18 01:16:11.393848896,upi
TXN0097360,4,91,Books,114.81,2023-12-29 14:21:42.878608465,wallet
TXN0097361,16,124,Sports,27.01,2023-10-26 16:38:26.464509487,upi
TXN0097362,43,122,Food,332.3,2023-10-28 10:44:00.154143810,wallet
TXN0097363,23,107,Food,316.34,2024-06-26 18:59:53.828530073,cash
TXN0097364,14,68,Clothing,442.97,2023-07-19 15:49:27.323203325,wallet
TXN0097365,23,76,Beauty,401.85,2024-02-06 15:09:10.610727549,upi
TXN0097366,5,70,Food,325.25,2023-01-25 21:49:55.420210123,card
TXN0097367,35,71,Health,229.77,2023-06-27 23:27:49.738413811,card
TXN0097368,33,120,Toys,477.37,2024-02-15 12:02:28.635645628,upi
TXN0097369,39,101,Clothing,386.79,2023-03-17 06:09:46.258788109,upi
TXN0097370,1,147,Health,262.99,2023-11-14 05:40:42.623154402,upi
TXN0097371,39,184,Automotive,368.39,2024-08-22 15:58:56.996037006,wallet
TXN0097372,37,5,Electronics,99.23,2023-12-05 13:35:53.954097986,wallet
TXN0097373,21,139,Automotive,359.46,2023-12-15 01:04:00.244559288,upi
TXN0097374,31,37,Clothing,285.75,2024-10-31 23:25:31.555993557,upi
TXN0097375,13,174,Clothing,104.14,2024-04-05 16:34:15.583089590,cash
TXN0097376,38,173,Beauty,400.44,2023-10-01 11:18:56.902384996,upi
TXN0097377,10,146,Beauty,440.66,2023-08-30 00:14:59.282001972,card
TXN0097378,20,200,Automotive,341.68,2024-03-19 05:28:46.153209448,wallet
TXN0097379,35,127,Furniture,364.0,2023-12-20 22:20:28.848692894,card
TXN0097380,42,142,Electronics,364.08,2023-07-19 02:08:12.657168865,cash
TXN0097381,11,101,Sports,159.31,2023-04-14 01:48:02.311583757,wallet
TXN0097382,47,65,Toys,410.05,2023-07-18 19:25:53.085030794,wallet
TXN0097383,17,52,Books,132.45,2023-11-17 00:32:43.699576378,card
TXN0097384,48,127,Electronics,373.48,2024-04-24 02:16:59.492119551,wallet
TXN0097385,23,178,Electronics,119.32,2023-12-13 09:22:42.113182068,card
TXN0097386,30,49,Electronics,231.69,2023-09-15 21:09:50.482380390,upi
TXN0097387,8,5,Furniture,324.86,2023-03-01 05:03:23.052378416,upi
TXN0097388,25,130,Books,200.11,2023-08-24 07:47:10.336593628,card
TXN0097389,20,53,Health,281.04,2023-01-20 08:15:02.088146210,cash
TXN0097390,25,96,Electronics,9.33,2024-09-04 16:21:15.461331367,upi
TXN0097391,44,73,Automotive,295.55,2024-11-21 09:20:43.813474178,card
TXN0097392,11,174,Automotive,83.89,2024-08-18 12:54:33.416387558,wallet
TXN0097393,15,147,Beauty,157.61,2024-05-15 05:24:28.558636189,card
TXN0097394,28,104,Health,468.92,2023-08-27 11:34:32.939582348,wallet
TXN0097395,30,186,Electronics,460.29,2023-11-25 11:39:14.714312077,wallet
TXN0097396,6,57,Food,245.58,2023-10-09 08:17:03.884036779,wallet
TXN0097397,25,170,Health,432.08,2023-12-10 05:06:42.006884336,wallet
TXN0097398,32,184,Beauty,344.26,2024-06-11 17:37:57.110462189,cash
TXN0097399,44,190,Automotive,40.1,2024-12-05 17:10:08.442663670,upi
TXN0097400,33,102,Electronics,309.41,2024-08-30 11:26:36.186259031,wallet
TXN0097401,41,197,Toys,172.81,2024-10-30 12:14:21.022788286,card
TXN0097402,16,91,Books,79.51,2024-01-16 08:52:17.392898560,upi
TXN0097403,16,120,Toys,53.9,2024-12-28 15:52:36.811060905,card
TXN0097404,16,58,Sports,184.75,2024-07-14 01:03:56.720520973,wallet
TXN0097405,47,17,Furniture,30.6,2024-09-08 23:15:05.914567232,cash
TXN0097406,46,147,Toys,227.39,2023-05-07 09:12:08.027664661,upi
TXN0097407,33,161,Health,202.09,2024-10-11 09:01:33.352770329,cash
TXN0097408,32,170,Electronics,142.77,2024-12-17 16:43:53.762884855,cash
TXN0097409,22,89,Automotive,8.66,2024-02-01 09:50:13.980016708,wallet
TXN0097410,3,170,Automotive,452.52,2023-10-27 12:06:06.248047352,cash
TXN0097411,17,93,Electronics,348.29,2023-01-30 15:09:33.510929823,cash
TXN0097412,18,134,Toys,484.6,2024-11-10 23:33:13.408506632,cash
TXN0097413,9,140,Electronics,243.23,2024-09-03 06:57:51.876363993,upi
TXN0097414,9,61,Furniture,124.38,2024-02-01 12:46:03.649216175,wallet
TXN0097415,15,169,Furniture,241.7,2023-02-01 18:52:31.695466518,wallet
TXN0097416,10,128,Beauty,492.74,2024-11-04 11:58:54.063729524,card
TXN0097417,37,50,Sports,28.57,2023-11-06 01:42:59.021329403,cash
TXN0097418,20,74,Toys,393.61,2023-09-11 09:34:50.674251080,wallet
TXN0097419,23,1,Sports,180.05,2024-12-02 15:46:37.401189566,wallet
TXN0097420,34,135,Food,85.95,2024-11-18 22:33:58.601857424,card
TXN0097421,48,173,Clothing,409.54,2024-01-27 23:12:38.505810261,card
TXN0097422,7,24,Electronics,457.59,2023-10-18 01:58:09.727825165,wallet
TXN0097423,49,68,Toys,86.12,2023-07-19 19:03:49.440055132,wallet
TXN0097424,2,33,Books,484.34,2023-05-01 13:22:33.204212427,upi
TXN0097425,44,154,Clothing,344.96,2023-07-18 05:35:22.329345226,wallet
TXN0097426,17,136,Automotive,276.77,2023-11-10 04:07:04.271515846,wallet
TXN0097427,26,107,Sports,46.59,2024-10-23 10:28:42.855816126,card
TXN0097428,24,70,Beauty,53.53,2023-03-08 08:24:25.132342576,cash
TXN0097429,8,56,Toys,260.48,2023-07-07 23:25:39.107127905,upi
TXN0097430,7,44,Sports,200.96,2024-08-05 05:51:32.798646450,wallet
TXN0097431,12,157,Health,327.66,2023-02-08 00:29:02.769179583,card
TXN0097432,34,140,Furniture,193.85,2023-10-19 20:21:35.806500196,wallet
TXN0097433,49,143,Books,108.72,2023-11-04 20:07:22.697084188,upi
TXN0097434,49,78,Furniture,23.55,2024-03-07 03:04:15.816143274,card
TXN0097435,3,196,Health,290.89,2024-11-06 16:51:39.545801163,cash
TXN0097436,7,155,Beauty,363.33,2024-06-16 13:41:21.141998768,card
TXN0097437,45,200,Food,76.79,2023-08-30 13:26:48.414471626,upi
TXN0097438,3,178,Books,404.02,2023-04-26 10:53:21.042407274,card
TXN0097439,35,180,Electronics,351.98,2023-11-23 03:33:55.822450161,cash
TXN0097440,42,173,Beauty,91.23,2024-08-23 19:17:51.418238401,card
TXN0097441,3,63,Toys,436.87,2023-11-26 09:37:09.014688969,wallet
TXN0097442,50,51,Furniture,87.67,2023-03-12 13:29:15.656620264,card
TXN0097443,38,173,Health,436.83,2024-01-13 23:21:37.431100607,cash
TXN0097444,4,35,Health,345.11,2023-12-28 19:09:28.101618767,card
TXN0097445,37,166,Toys,85.28,2023-12-25 07:10:36.565349340,card
TXN0097446,44,2,Books,337.2,2023-08-10 07:34:22.109258413,upi
TXN0097447,14,94,Beauty,427.41,2023-10-22 17:09:21.231073856,card
TXN0097448,48,34,Books,214.46,2024-02-29 08:14:48.942998886,cash
TXN0097449,41,56,Books,98.5,2024-12-30 17:58:43.926816463,wallet
TXN0097450,32,163,Food,244.37,2024-06-12 00:14:25.533778906,cash
TXN0097451,8,187,Furniture,248.38,2024-03-13 04:37:04.743487120,card
TXN0097452,9,44,Furniture,340.38,2024-07-29 06:09:55.280392885,cash
TXN0097453,28,77,Beauty,414.08,2023-07-05 22:53:46.225588799,cash
TXN0097454,49,23,Books,262.18,2023-07-22 08:03:48.127821206,wallet
TXN0097455,43,40,Toys,78.05,2023-03-07 08:32:15.515190363,upi
TXN0097456,22,136,Electronics,476.64,2023-07-19 13:07:02.543762922,cash
TXN0097457,39,24,Food,156.17,2023-01-08 05:54:35.230550528,cash
TXN0097458,8,178,Food,316.34,2024-10-23 09:42:25.502452849,cash
TXN0097459,43,110,Automotive,320.14,2024-12-24 22:28:42.516375064,card
TXN0097460,16,192,Sports,421.61,2023-08-23 09:48:01.823904514,wallet
TXN0097461,18,11,Beauty,15.34,2024-09-24 11:37:46.010603905,card
TXN0097462,25,58,Sports,350.46,2024-04-18 22:05:56.545615196,card
TXN0097463,1,150,Beauty,155.24,2024-07-26 01:07:46.340438604,cash
TXN0097464,34,6,Electronics,168.69,2024-01-06 05:22:27.642892122,cash
TXN0097465,12,24,Toys,416.19,2023-10-02 12:10:31.885756969,upi
TXN0097466,45,189,Toys,60.01,2024-01-10 15:56:53.787255049,cash
TXN0097467,34,10,Automotive,476.24,2023-07-17 02:23:53.915475130,cash
TXN0097468,43,195,Clothing,446.47,2024-04-04 08:50:28.873786211,upi
TXN0097469,20,120,Clothing,479.23,2024-01-14 06:50:12.576272011,wallet
TXN0097470,47,94,Books,387.66,2024-08-09 12:44:04.801551342,wallet
TXN0097471,7,52,Clothing,266.39,2023-10-01 01:05:57.702706814,upi
TXN0097472,27,132,Food,312.6,2024-02-24 07:37:57.541349888,wallet
TXN0097473,26,19,Clothing,383.44,2024-07-13 11:14:16.975368261,wallet
TXN0097474,47,49,Food,288.28,2024-08-09 13:05:43.273274660,card
TXN0097475,35,101,Toys,212.88,2024-10-18 01:23:15.535922289,cash
TXN0097476,13,107,Beauty,488.31,2023-01-12 00:28:11.206434011,card
TXN0097477,23,78,Toys,426.6,2023-04-07 19:55:55.391127110,cash
TXN0097478,12,32,Toys,494.22,2024-06-10 17:00:55.879620314,cash
TXN0097479,44,24,Sports,398.24,2024-08-29 12:30:57.248951674,cash
TXN0097480,42,2,Health,221.47,2023-10-26 00:40:22.922547817,cash
TXN0097481,50,46,Electronics,321.65,2023-05-27 19:24:00.661890507,cash
TXN0097482,20,8,Toys,272.26,2024-03-10 14:46:41.321137190,upi
TXN0097483,11,28,Toys,297.22,2023-09-13 18:41:11.587219954,card
TXN0097484,25,178,Furniture,498.55,2024-06-11 19:03:48.473547459,card
TXN0097485,43,43,Books,227.35,2024-04-01 04:28:42.768487930,upi
TXN0097486,19,6,Books,335.29,2024-11-02 11:46:30.756765127,upi
TXN0097487,32,85,Electronics,386.5,2024-11-16 17:02:31.848351717,cash
TXN0097488,10,165,Automotive,194.46,2024-07-27 07:58:29.990581274,cash
TXN0097489,25,135,Sports,18.44,2023-10-20 15:43:51.242359638,wallet
TXN0097490,10,118,Electronics,383.18,2024-12-25 10:24:59.868741274,upi
TXN0097491,20,76,Clothing,118.65,2023-12-20 11:00:58.794063568,upi
TXN0097492,22,2,Automotive,159.89,2024-09-22 04:45:03.998290777,upi
TXN0097493,20,158,Books,464.91,2023-04-30 19:16:03.071491718,wallet
TXN0097494,42,71,Books,461.0,2023-05-30 23:00:01.448947191,upi
TXN0097495,27,159,Sports,37.53,2024-08-24 22:36:56.558154106,upi
TXN0097496,29,62,Health,393.11,2023-05-24 15:37:16.261250019,card
TXN0097497,34,21,Books,376.03,2023-09-30 19:15:45.257114171,card
TXN0097498,43,42,Clothing,277.78,2024-03-05 10:58:42.527522326,card
TXN0097499,23,27,Sports,277.24,2024-12-29 02:22:20.141770601,wallet
TXN0097500,45,45,Beauty,284.4,2023-08-10 04:10:29.786507368,wallet
TXN0097501,1,168,Clothing,115.34,2024-06-24 02:54:49.526938200,card
TXN0097502,1,159,Furniture,403.54,2024-08-20 09:40:39.480234146,upi
TXN0097503,15,129,Toys,190.34,2024-01-16 16:24:57.459587574,card
TXN0097504,47,50,Health,384.15,2023-10-27 03:01:04.317471266,wallet
TXN0097505,35,41,Books,461.92,2024-04-24 09:58:28.610594511,card
TXN0097506,47,94,Toys,447.96,2023-12-16 15:01:19.362069845,card
TXN0097507,12,76,Beauty,55.16,2023-06-24 11:11:41.281888723,upi
TXN0097508,7,71,Furniture,473.82,2024-10-01 08:22:57.491011143,cash
TXN0097509,7,168,Electronics,483.52,2023-02-07 15:58:48.821236372,card
TXN0097510,15,115,Automotive,332.36,2023-08-06 11:09:17.858540058,card
TXN0097511,18,169,Food,406.99,2023-02-09 00:10:48.215782881,upi
TXN0097512,47,189,Furniture,238.96,2024-11-19 20:32:35.615969896,cash
TXN0097513,22,180,Electronics,73.91,2024-06-30 06:56:06.440491676,card
TXN0097514,38,105,Health,47.49,2024-12-24 10:15:06.552411079,upi
TXN0097515,10,45,Furniture,365.89,2023-02-11 23:19:38.956600666,wallet
TXN0097516,11,16,Electronics,282.5,2024-05-27 18:59:55.656150341,card
TXN0097517,13,88,Food,39.88,2023-07-28 13:11:26.376931190,wallet
TXN0097518,45,191,Clothing,141.53,2024-09-27 12:56:50.770596504,upi
TXN0097519,16,112,Health,214.3,2023-05-01 08:40:57.767215014,card
TXN0097520,36,29,Toys,111.91,2023-10-05 11:49:42.859481096,upi
TXN0097521,17,6,Toys,119.17,2023-11-17 14:40:06.584072590,cash
TXN0097522,19,167,Sports,183.42,2023-11-18 20:32:06.131347418,upi
TXN0097523,41,145,Automotive,391.3,2023-09-01 22:10:33.609872818,wallet
TXN0097524,12,127,Electronics,231.79,2024-07-11 15:38:30.749136209,cash
TXN0097525,44,85,Sports,398.9,2023-09-28 00:06:40.526030778,upi
TXN0097526,14,71,Clothing,343.97,2023-11-04 12:14:35.380001545,cash
TXN0097527,21,167,Food,490.54,2023-07-03 17:37:24.911474705,cash
TXN0097528,29,37,Sports,372.16,2023-11-01 21:54:16.955871344,wallet
TXN0097529,49,175,Electronics,164.2,2023-12-31 10:08:41.702237368,card
TXN0097530,17,166,Automotive,373.46,2023-11-22 02:12:09.609600544,wallet
TXN0097531,43,136,Beauty,21.34,2024-01-01 07:21:57.976771832,upi
TXN0097532,2,103,Automotive,250.92,2023-09-01 23:02:25.455689907,card
TXN0097533,26,33,Automotive,483.28,2023-09-07 14:25:39.343041420,cash
TXN0097534,2,124,Sports,123.63,2023-01-20 13:18:44.023202896,upi
TXN0097535,10,112,Beauty,457.32,2024-03-13 00:12:09.987492561,upi
TXN0097536,18,147,Electronics,192.36,2024-10-25 12:51:50.481245518,upi
TXN0097537,14,48,Books,21.98,2023-08-06 13:40:20.573377371,wallet
TXN0097538,40,22,Books,224.78,2024-08-24 13:53:35.155144215,cash
TXN0097539,34,57,Health,168.79,2024-07-28 22:59:15.726572514,wallet
TXN0097540,39,110,Books,283.72,2024-02-14 03:23:12.194397688,upi
TXN0097541,25,6,Toys,63.68,2023-06-10 20:46:05.107326984,wallet
TXN0097542,2,145,Beauty,89.45,2024-02-09 22:31:02.703472376,card
TXN0097543,34,135,Electronics,310.65,2023-08-05 23:39:44.869318008,wallet
TXN0097544,34,131,Automotive,211.33,2024-02-13 01:28:08.885093212,upi
TXN0097545,26,172,Health,183.89,2024-10-16 09:47:26.370679140,wallet
TXN0097546,10,71,Toys,243.74,2023-12-26 22:34:35.609767675,upi
TXN0097547,50,59,Health,162.59,2024-06-28 12:49:57.861305714,upi
TXN0097548,24,173,Sports,385.67,2023-03-19 13:28:13.369444847,card
TXN0097549,23,158,Sports,147.63,2023-11-08 18:42:47.224696398,wallet
TXN0097550,5,136,Toys,342.45,2023-11-30 10:42:10.626723528,cash
TXN0097551,23,165,Automotive,334.97,2024-08-31 18:03:49.228941202,wallet
TXN0097552,7,91,Food,187.37,2024-05-26 16:25:38.710816622,wallet
TXN0097553,19,191,Electronics,322.51,2024-03-05 17:38:30.858343124,upi
TXN0097554,11,120,Toys,243.36,2023-01-02 09:39:51.372168303,wallet
TXN0097555,39,187,Clothing,19.32,2024-07-26 11:58:25.632935524,wallet
TXN0097556,8,96,Toys,386.63,2024-12-05 11:36:50.283440113,wallet
TXN0097557,14,1,Books,322.41,2024-08-12 18:07:25.351850033,card
TXN0097558,29,151,Automotive,76.62,2024-03-16 03:11:40.230609417,wallet
TXN0097559,47,4,Electronics,308.55,2023-12-15 17:20:35.806095123,upi
TXN0097560,39,23,Sports,385.11,2024-12-07 10:50:21.938723326,upi
TXN0097561,25,37,Sports,438.87,2024-06-11 03:14:55.585750341,upi
TXN0097562,33,108,Sports,347.84,2023-11-24 19:13:13.110641241,upi
TXN0097563,14,154,Health,38.07,2024-10-22 21:34:22.099567175,upi
TXN0097564,41,92,Books,366.98,2024-07-23 13:42:35.575870275,wallet
TXN0097565,13,13,Health,348.17,2023-08-31 18:27:04.153099775,cash
TXN0097566,16,70,Health,440.4,2024-04-10 02:43:12.888729572,cash
TXN0097567,47,143,Clothing,86.14,2024-12-04 18:56:46.956584215,cash
TXN0097568,17,29,Food,223.43,2024-06-13 10:51:12.198860884,card
TXN0097569,25,51,Electronics,384.61,2024-09-09 04:52:09.778746605,card
TXN0097570,32,153,Food,292.75,2023-04-11 15:09:16.376027584,cash
TXN0097571,3,200,Food,261.65,2023-08-27 11:51:07.124385595,wallet
TXN0097572,32,167,Beauty,418.36,2023-07-03 11:59:43.034452915,wallet
TXN0097573,12,152,Furniture,179.61,2024-06-17 14:06:06.221338034,cash
TXN0097574,28,170,Food,465.85,2024-03-17 08:28:07.789164305,card
TXN0097575,25,123,Electronics,459.55,2024-03-07 18:19:36.336104393,upi
TXN0097576,39,80,Electronics,460.36,2023-11-05 07:25:39.025449753,wallet
TXN0097577,43,66,Food,253.58,2024-06-24 16:04:37.443493128,cash
TXN0097578,49,1,Beauty,78.39,2024-12-18 00:28:36.983798265,upi
TXN0097579,17,156,Books,306.05,2023-03-28 10:57:45.416660786,upi
TXN0097580,48,189,Sports,477.56,2024-04-03 00:00:56.638931036,card
TXN0097581,39,32,Toys,202.52,2023-02-28 22:21:09.273012161,upi
TXN0097582,42,95,Automotive,266.77,2024-11-16 09:14:57.173211098,cash
TXN0097583,37,124,Automotive,118.95,2023-11-07 04:49:14.518373013,upi
TXN0097584,13,154,Books,84.9,2023-11-29 21:07:40.770237446,upi
TXN0097585,4,73,Sports,298.99,2024-10-20 22:38:14.698507786,card
TXN0097586,3,26,Toys,79.61,2024-07-15 12:49:18.661242485,card
TXN0097587,5,151,Sports,324.03,2023-03-03 11:19:17.801303387,cash
TXN0097588,35,134,Food,368.71,2024-08-24 21:51:34.120740175,card
TXN0097589,34,146,Beauty,193.53,2023-04-04 04:28:42.885847807,card
TXN0097590,25,102,Food,363.1,2023-03-23 03:46:25.070875645,wallet
TXN0097591,4,74,Sports,349.08,2024-05-24 02:16:04.745104551,upi
TXN0097592,43,15,Clothing,214.1,2024-01-13 02:31:40.644187212,card
TXN0097593,22,150,Clothing,25.2,2023-05-04 19:12:08.089355707,cash
TXN0097594,23,200,Beauty,151.27,2023-05-20 07:48:45.342595577,upi
TXN0097595,1,27,Furniture,347.84,2024-01-13 21:45:53.638636827,card
TXN0097596,20,5,Health,332.91,2023-09-22 20:04:28.386203527,cash
TXN0097597,17,45,Books,330.55,2023-03-28 22:22:17.660053968,upi
TXN0097598,2,192,Beauty,186.99,2024-05-23 02:48:44.485843658,card
TXN0097599,6,111,Health,240.86,2023-11-27 01:02:41.613465786,card
TXN0097600,27,31,Sports,354.12,2023-01-15 16:33:26.019125700,cash
TXN0097601,29,22,Furniture,421.11,2024-02-21 22:19:09.680089951,cash
TXN0097602,18,122,Health,466.75,2024-04-18 13:33:16.871484280,wallet
TXN0097603,36,68,Electronics,268.59,2024-12-20 11:32:14.638464451,card
TXN0097604,43,186,Clothing,11.84,2024-09-12 16:11:03.938277483,upi
TXN0097605,33,181,Books,296.33,2023-06-08 03:48:47.783355713,upi
TXN0097606,19,169,Health,332.16,2024-06-14 01:42:29.670912504,upi
TXN0097607,48,57,Books,228.3,2023-04-02 08:55:57.603138208,upi
TXN0097608,44,105,Books,327.64,2024-08-09 18:42:37.909240484,cash
TXN0097609,2,38,Furniture,17.24,2024-06-21 12:25:41.513762712,upi
TXN0097610,33,120,Toys,293.9,2024-08-21 02:33:52.945755720,card
TXN0097611,28,126,Beauty,344.65,2024-10-02 12:05:53.251086235,card
TXN0097612,49,172,Clothing,145.13,2024-08-03 13:14:56.666250706,wallet
TXN0097613,14,72,Beauty,433.74,2023-05-07 18:49:18.283556938,upi
TXN0097614,24,152,Furniture,125.87,2024-05-04 17:34:40.746152639,upi
TXN0097615,22,101,Food,383.43,2024-02-21 05:19:41.918030739,upi
TXN0097616,41,157,Electronics,388.7,2024-01-18 22:06:12.986526251,upi
TXN0097617,11,129,Health,158.25,2024-10-04 19:28:52.779467583,upi
TXN0097618,16,192,Toys,249.53,2023-11-21 16:48:35.228450060,upi
TXN0097619,33,132,Clothing,352.73,2023-06-03 12:50:05.935103416,cash
TXN0097620,32,200,Beauty,342.06,2024-05-25 05:21:56.130348206,card
TXN0097621,46,39,Electronics,239.91,2023-10-03 10:38:23.189678669,wallet
TXN0097622,11,85,Electronics,371.3,2024-09-08 12:36:21.242727995,upi
TXN0097623,25,65,Food,1.26,2023-02-20 18:59:41.140106440,card
TXN0097624,7,4,Sports,440.45,2024-09-01 00:41:54.428133488,card
TXN0097625,48,83,Health,283.55,2023-02-27 17:46:58.874276400,upi
TXN0097626,15,63,Clothing,201.25,2024-03-20 04:04:59.089990377,card
TXN0097627,4,114,Food,495.43,2023-09-14 09:29:12.396753073,upi
TXN0097628,25,58,Sports,267.02,2024-06-04 22:39:33.632077456,wallet
TXN0097629,1,7,Electronics,49.27,2023-08-25 10:17:01.973846197,card
TXN0097630,32,188,Automotive,263.22,2024-01-19 09:54:58.961799145,cash
TXN0097631,4,103,Books,274.78,2023-12-25 18:39:52.339361429,wallet
TXN0097632,3,127,Furniture,461.08,2023-07-05 09:32:50.804175138,upi
TXN0097633,32,199,Toys,433.65,2024-03-05 19:54:20.751649618,cash
TXN0097634,18,162,Health,488.0,2024-05-30 16:44:54.064311981,card
TXN0097635,50,111,Books,258.56,2024-10-24 03:13:56.094937563,wallet
TXN0097636,33,125,Automotive,198.61,2023-10-05 02:11:04.118666410,card
TXN0097637,49,151,Food,85.87,2023-11-30 00:14:52.297635078,wallet
