date,city,max_temp,min_temp,precipitation,humidity,wind_speed
2023-06-15,Tokyo,28.7,19.5,2.5,52,5.2
2023-06-15,Sydney,14.8,3.8,11.1,61,33.3
2023-06-16,Mumbai,33.6,26.4,6.4,44,11.5
2023-06-16,London,24.4,16.2,2.4,67,25.5
2023-06-16,New York,26.4,20.0,4.2,57,15.2
2023-06-16,Tokyo,27.7,20.7,0.0,65,35.8
2023-06-16,Sydney,16.7,5.2,3.4,47,17.5
2023-06-17,Mumbai,32.3,24.7,2.6,80,26.7
2023-06-17,London,22.4,15.1,1.9,58,16.5
2023-06-17,New York,30.1,19.9,0.9,60,8.3
2023-06-17,Tokyo,28.8,22.6,5.8,79,30.7
2023-06-17,Sydney,13.0,6.8,3.8,53,27.6
2023-06-18,Mumbai,33.8,23.1,0.8,54,17.5
2023-06-18,London,21.3,15.1,2.0,55,16.5
2023-06-18,New York,25.3,19.4,1.6,52,32.3
2023-06-18,Tokyo,29.2,22.6,9.3,79,13.3
2023-06-18,Sydney,13.3,4.5,1.8,83,9.6
2023-06-19,Mumbai,32.0,22.7,1.9,61,7.4
2023-06-19,London,25.7,14.0,0.9,69,14.5
2023-06-19,New York,28.1,20.8,0.5,45,13.7
2023-06-19,Tokyo,27.2,18.2,1.4,66,24.9
2023-06-19,Sydney,13.7,1.5,2.5,53,20.6
2023-06-20,Mumbai,34.0,24.9,3.5,55,23.3
2023-06-20,London,24.4,13.5,0.7,63,16.2
2023-06-20,New York,28.9,19.9,0.6,47,33.1
2023-06-20,Tokyo,29.1,19.1,1.0,69,13.1
2023-06-20,Sydney,14.9,4.8,2.9,84,16.6
2023-06-21,Mumbai,35.2,25.3,4.7,80,27.9
2023-06-21,London,21.6,15.7,0.5,55,18.5
2023-06-21,New York,29.1,21.6,0.2,65,0.0
2023-06-21,Tokyo,28.0,20.4,1.8,47,33.4
2023-06-21,Sydney,13.0,6.1,0.3,55,41.2
2023-06-22,Mumbai,32.3,22.7,3.5,57,14.4
2023-06-22,London,23.2,15.4,0.7,65,11.1
2023-06-22,New York,30.2,19.1,0.2,69,17.7
2023-06-22,Tokyo,29.2,20.2,2.0,76,14.6
2023-06-22,Sydney,12.8,7.3,1.3,68,21.9
2023-06-23,Mumbai,33.5,24.1,0.1,52,1.9
2023-06-23,London,22.8,18.4,2.4,78,17.6
2023-06-23,New York,30.7,18.9,1.2,52,0.0
2023-06-23,Tokyo,26.3,20.5,0.8,46,19.7
2023-06-23,Sydney,15.4,5.0,1.2,41,37.5
2023-06-24,Mumbai,35.9,25.5,4.9,72,29.7
2023-06-24,London,21.5,19.0,2.0,69,12.0
2023-06-24,New York,28.5,20.0,0.8,76,8.6
2023-06-24,Tokyo,26.8,19.6,6.0,62,12.5
2023-06-24,Sydney,11.0,6.8,0.8,67,5.9
2023-06-25,Mumbai,33.5,21.9,0.7,82,10.2
2023-06-25,London,24.1,15.1,1.9,79,18.3
2023-06-25,New York,28.7,18.6,2.0,71,21.4
2023-06-25,Tokyo,27.3,23.3,1.8,54,15.0
2023-06-25,Sydney,19.1,6.4,4.3,76,14.0
2023-06-26,Mumbai,32.5,23.1,9.8,65,16.2
2023-06-26,London,23.8,16.0,0.6,59,18.3
2023-06-26,New York,29.1,18.6,5.5,65,11.8
2023-06-26,Tokyo,27.2,20.3,1.9,71,15.4
2023-06-26,Sydney,17.5,6.0,2.3,48,33.3
2023-06-27,Mumbai,30.3,23.7,1.8,52,22.2
2023-06-27,London,23.2,16.1,4.4,64,24.5
2023-06-27,New York,27.1,20.1,4.8,72,29.1
2023-06-27,Tokyo,27.3,22.3,0.9,76,30.1
2023-06-27,Sydney,17.0,8.5,1.3,41,13.3
2023-06-28,Mumbai,29.5,25.2,4.2,60,13.4
2023-06-28,London,21.8,14.6,6.8,52,28.6
2023-06-28,New York,24.2,21.5,5.7,63,11.4
2023-06-28,Tokyo,28.3,18.2,0.0,76,21.4
2023-06-28,Sydney,16.3,8.0,5.3,64,16.7
2023-06-29,Mumbai,32.6,24.7,9.4,51,17.3
2023-06-29,London,21.6,16.0,0.5,47,32.0
2023-06-29,New York,30.1,19.4,1.5,84,25.9
2023-06-29,Tokyo,28.9,22.2,7.7,64,15.0
2023-06-29,Sydney,14.5,5.1,5.8,65,10.9
2023-06-30,Mumbai,31.3,24.7,0.2,64,7.7
2023-06-30,London,23.6,15.0,4.3,56,23.9
2023-06-30,New York,28.0,19.3,0.5,59,11.3
2023-06-30,Tokyo,26.7,21.8,0.3,47,17.0
2023-06-30,Sydney,13.0,4.9,2.0,69,13.9
2023-07-01,Mumbai,30.7,21.0,0.8,77,16.8
2023-07-01,London,18.4,16.2,9.9,55,24.1
2023-07-01,New York,24.3,16.5,2.9,44,15.2
2023-07-01,Tokyo,24.1,19.0,5.8,58,4.1
2023-07-01,Sydney,14.4,9.5,1.3,50,8.3
2023-07-02,Mumbai,28.9,18.7,1.1,49,13.7
2023-07-02,London,20.8,13.6,2.2,50,22.5
2023-07-02,New York,26.1,18.8,0.5,74,25.8
2023-07-02,Tokyo,22.8,15.1,5.9,82,31.1
2023-07-02,Sydney,13.9,7.3,0.0,63,14.8
2023-07-03,Mumbai,27.9,21.8,2.0,75,15.2
2023-07-03,London,21.6,16.4,2.5,55,30.6
2023-07-03,New York,26.7,19.4,10.8,42,32.3
2023-07-03,Tokyo,25.1,16.0,4.7,53,32.0
2023-07-03,Sydney,16.1,5.3,1.1,45,26.1
2023-07-04,Mumbai,28.3,21.3,4.7,83,16.1
2023-07-04,London,21.8,17.2,0.8,53,22.2
2023-07-04,New York,25.8,17.4,0.2,76,28.4
2023-07-04,Tokyo,25.1,17.1,0.8,49,12.1
2023-07-04,Sydney,12.3,4.8,6.3,60,26.9
2023-07-05,Mumbai,27.0,21.3,4.1,54,11.3
2023-07-05,London,21.6,13.8,0.0,79,39.8
2023-07-05,New York,27.3,18.0,2.7,53,34.8
2023-07-05,Tokyo,24.2,15.9,2.5,75,5.1
2023-07-05,Sydney,15.1,7.4,2.8,68,45.1
2023-07-06,Mumbai,31.5,21.1,1.3,75,9.7
2023-07-06,London,23.1,17.8,0.0,75,14.4
2023-07-06,New York,26.1,19.0,1.0,73,0.0
2023-07-06,Tokyo,22.9,14.9,0.7,69,8.7
2023-07-06,Sydney,12.0,10.5,1.0,89,0.0
2023-07-07,Mumbai,31.8,20.2,5.4,87,5.3
2023-07-07,London,23.1,16.7,0.5,83,0.0
2023-07-07,New York,27.1,18.3,1.9,73,16.2
2023-07-07,Tokyo,25.8,17.3,3.4,71,12.7
2023-07-07,Sydney,12.3,6.3,7.1,61,2.0
2023-07-08,Mumbai,29.9,19.8,9.0,71,18.6
2023-07-08,London,20.8,14.7,5.2,88,48.0
2023-07-08,New York,25.6,18.3,2.9,80,27.5
2023-07-08,Tokyo,21.0,17.6,3.0,58,36.7
2023-07-08,Sydney,14.0,6.9,2.1,89,3.3
2023-07-09,Mumbai,28.0,21.8,1.8,41,15.4
2023-07-09,London,23.7,14.0,0.9,72,15.8
2023-07-09,New York,28.0,17.6,2.8,46,23.5
2023-07-09,Tokyo,22.6,16.9,3.8,56,24.1
2023-07-09,Sydney,15.8,6.3,6.3,40,15.9
2023-07-10,Mumbai,29.9,24.0,9.3,71,18.8
2023-07-10,London,21.9,16.0,4.2,69,25.3
2023-07-10,New York,26.5,16.9,4.2,81,12.6
2023-07-10,Tokyo,24.8,16.7,7.2,55,15.7
2023-07-10,Sydney,14.4,6.1,1.6,76,23.3
2023-07-11,Mumbai,30.3,22.7,2.4,40,30.6
2023-07-11,London,21.3,17.1,3.1,75,2.6
2023-07-11,New York,27.2,16.7,0.3,48,29.2
2023-07-11,Tokyo,26.0,15.0,2.3,82,23.3
2023-07-11,Sydney,17.8,7.4,0.0,78,15.3
2023-07-12,Mumbai,30.6,22.0,5.4,87,36.6
2023-07-12,London,21.1,13.4,5.0,50,33.2
2023-07-12,New York,27.9,19.7,9.0,44,0.0
2023-07-12,Tokyo,24.7,18.1,0.1,69,39.3
2023-07-12,Sydney,17.1,7.1,0.0,56,34.8
2023-07-13,Mumbai,30.9,21.6,0.3,82,21.9
2023-07-13,London,21.5,11.9,11.4,47,15.5
2023-07-13,New York,27.5,20.2,0.2,87,22.4
2023-07-13,Tokyo,25.7,16.1,5.6,65,14.0
2023-07-13,Sydney,16.5,5.2,5.6,48,18.5
2023-07-14,Mumbai,29.7,18.5,17.9,53,35.3
2023-07-14,London,18.9,13.1,2.4,53,24.0
2023-07-14,New York,25.3,15.7,1.2,58,19.4
2023-07-14,Tokyo,22.5,15.3,8.6,69,42.2
2023-07-14,Sydney,14.2,4.6,1.2,88,21.5
2023-07-15,Mumbai,30.4,22.0,5.7,62,31.0
2023-07-15,London,22.0,16.1,5.6,81,19.8
2023-07-15,New York,26.4,18.9,0.1,84,10.2
2023-07-15,Tokyo,22.2,14.8,1.7,70,42.6
2023-07-15,Sydney,15.6,6.7,2.0,89,0.7
2023-07-16,Mumbai,32.7,19.8,1.4,78,29.8
2023-07-16,London,22.0,14.3,0.1,60,8.1
2023-07-16,New York,26.3,15.9,1.7,50,6.3
2023-07-16,Tokyo,23.8,17.6,0.8,81,21.0
2023-07-16,Sydney,15.0,5.2,3.9,83,20.9
2023-07-17,Mumbai,30.9,20.5,0.4,85,12.4
2023-07-17,London,21.0,15.9,1.6,75,12.0
2023-07-17,New York,25.9,20.2,3.7,67,3.2
2023-07-17,Tokyo,23.9,17.4,5.9,82,29.2
2023-07-17,Sydney,13.5,5.8,1.4,80,41.1
2023-07-18,Mumbai,32.8,22.2,1.7,42,26.1
2023-07-18,London,21.2,18.3,3.5,62,22.9
2023-07-18,New York,24.6,20.1,3.2,41,23.7
2023-07-18,Tokyo,24.1,16.2,1.7,83,18.2
2023-07-18,Sydney,14.7,9.0,2.4,63,32.1
2023-07-19,Mumbai,31.4,24.4,3.6,85,4.7
2023-07-19,London,22.8,12.5,3.1,63,6.1
2023-07-19,New York,27.6,18.5,0.8,69,0.0
2023-07-19,Tokyo,25.1,17.0,3.2,61,23.0
2023-07-19,Sydney,12.7,6.2,9.3,44,14.4
2023-07-20,Mumbai,30.1,22.6,4.2,62,17.5
2023-07-20,London,22.4,15.1,2.3,62,24.6
2023-07-20,New York,28.5,18.9,1.1,80,0.8
2023-07-20,Tokyo,25.8,17.0,0.7,85,37.0
2023-07-20,Sydney,17.0,5.8,0.6,72,33.6
2023-07-21,Mumbai,31.6,20.9,0.1,63,14.5
2023-07-21,London,20.7,13.2,3.6,64,18.1
2023-07-21,New York,26.1,18.1,6.2,52,10.3
2023-07-21,Tokyo,25.5,16.3,0.2,63,33.3
2023-07-21,Sydney,14.6,9.5,3.7,44,34.1
2023-07-22,Mumbai,30.9,23.7,3.5,59,16.9
2023-07-22,London,21.6,17.2,1.1,46,22.2
2023-07-22,New York,26.2,16.8,1.2,54,14.4
2023-07-22,Tokyo,26.8,17.3,1.0,58,15.2
2023-07-22,Sydney,14.7,6.8,5.7,74,14.1
2023-07-23,Mumbai,31.1,20.5,7.4,44,30.3
2023-07-23,London,20.5,13.5,1.4,73,22.5
2023-07-23,New York,26.7,18.0,0.4,81,19.3
2023-07-23,Tokyo,25.5,16.5,3.2,74,25.5
2023-07-23,Sydney,15.3,10.0,3.5,71,20.9
2023-07-24,Mumbai,30.3,22.2,5.0,81,20.1
2023-07-24,London,21.6,15.6,5.0,77,23.1
2023-07-24,New York,26.5,19.6,3.0,49,29.0
2023-07-24,Tokyo,22.7,15.2,3.0,69,14.3
2023-07-24,Sydney,12.6,5.5,2.4,57,12.2
2023-07-25,Mumbai,31.2,22.8,3.2,48,12.0
2023-07-25,London,19.4,17.9,4.4,76,11.0
2023-07-25,New York,27.7,20.1,2.8,88,27.2
2023-07-25,Tokyo,22.6,15.6,3.2,79,4.2
2023-07-25,Sydney,15.1,5.1,4.0,73,5.8
2023-07-26,Mumbai,29.3,22.8,7.2,71,14.4
2023-07-26,London,23.8,11.7,2.8,43,35.5
2023-07-26,New York,27.3,19.5,8.0,48,23.1
2023-07-26,Tokyo,24.1,16.4,1.0,56,14.3
2023-07-26,Sydney,14.8,7.0,5.4,79,34.0
2023-07-27,Mumbai,31.8,22.7,7.7,71,5.3
2023-07-27,London,19.9,14.5,2.3,40,38.9
2023-07-27,New York,26.9,20.6,7.6,73,44.3
2023-07-27,Tokyo,26.4,15.1,3.6,63,17.0
2023-07-27,Sydney,13.0,5.9,12.2,54,5.6
2023-07-28,Mumbai,29.0,22.0,2.1,48,20.3
2023-07-28,London,21.6,16.9,1.1,66,10.9
2023-07-28,New York,25.4,19.4,0.0,51,15.4
2023-07-28,Tokyo,23.0,17.6,11.8,57,13.8
2023-07-28,Sydney,17.3,6.4,1.7,69,3.6
2023-07-29,Mumbai,32.5,19.0,1.4,73,22.5
2023-07-29,London,20.5,12.8,3.2,89,8.3
2023-07-29,New York,27.6,17.6,0.7,81,10.5
2023-07-29,Tokyo,25.6,17.8,4.0,49,16.3
2023-07-29,Sydney,16.1,4.8,3.5,60,15.9
2023-07-30,Mumbai,30.9,22.9,11.9,76,6.8
2023-07-30,London,22.3,15.0,1.3,44,16.8
2023-07-30,New York,26.2,18.8,0.4,54,15.3
2023-07-30,Tokyo,23.5,13.6,2.6,61,25.8
2023-07-30,Sydney,14.8,6.6,0.5,46,12.5
2023-07-31,Mumbai,30.3,24.0,5.6,58,11.2
2023-07-31,London,20.1,13.0,0.7,85,0.0
2023-07-31,New York,24.6,19.5,7.1,67,9.2
2023-07-31,Tokyo,24.5,17.0,1.6,63,39.5
2023-07-31,Sydney,18.3,4.7,4.3,58,22.5
2023-08-01,Mumbai,25.4,22.2,1.7,51,17.0
2023-08-01,London,16.9,10.8,0.0,55,27.3
2023-08-01,New York,20.0,13.1,2.0,72,8.6
2023-08-01,Tokyo,20.9,10.1,0.1,85,19.5
2023-08-01,Sydney,17.9,8.0,1.9,63,36.1
2023-08-02,Mumbai,31.0,17.8,0.5,51,9.0
2023-08-02,London,20.1,10.3,3.1,54,17.0
2023-08-02,New York,23.3,13.1,1.9,63,30.0
2023-08-02,Tokyo,18.1,12.3,0.1,73,27.0
2023-08-02,Sydney,16.2,7.7,2.0,89,7.2
2023-08-03,Mumbai,27.6,17.8,0.1,71,28.7
2023-08-03,London,17.2,11.5,0.5,84,30.0
2023-08-03,New York,21.4,13.9,2.1,48,8.2
2023-08-03,Tokyo,20.2,11.7,2.2,82,18.3
2023-08-03,Sydney,17.7,10.5,5.5,79,17.3
2023-08-04,Mumbai,29.8,19.1,9.8,41,20.1
2023-08-04,London,16.5,13.1,9.5,54,10.7
2023-08-04,New York,21.7,15.6,1.4,56,13.3
2023-08-04,Tokyo,17.7,9.5,0.1,59,17.2
2023-08-04,Sydney,18.9,9.1,0.1,46,40.9
2023-08-05,Mumbai,29.4,20.1,3.1,81,24.1
2023-08-05,London,19.4,9.4,0.7,71,37.6
2023-08-05,New York,20.3,15.8,1.4,75,20.5
2023-08-05,Tokyo,20.3,9.0,0.7,48,22.5
2023-08-05,Sydney,21.9,11.2,3.3,72,5.6
2023-08-06,Mumbai,28.2,17.9,2.0,67,15.0
2023-08-06,London,18.7,11.2,5.0,40,19.2
2023-08-06,New York,22.4,14.0,8.5,44,13.5
2023-08-06,Tokyo,16.9,12.4,2.3,51,19.1
2023-08-06,Sydney,17.3,10.4,10.1,87,6.7
2023-08-07,Mumbai,28.6,19.1,4.8,72,34.0
2023-08-07,London,21.2,12.2,3.4,57,22.4
2023-08-07,New York,23.9,11.9,1.2,85,29.2
2023-08-07,Tokyo,18.8,6.4,0.2,62,27.2
2023-08-07,Sydney,18.0,7.9,3.6,58,38.8
2023-08-08,Mumbai,27.7,17.9,1.6,43,18.0
2023-08-08,London,17.7,11.9,0.4,50,1.4
2023-08-08,New York,22.1,14.4,0.2,81,24.3
2023-08-08,Tokyo,18.8,10.1,12.8,46,22.1
2023-08-08,Sydney,14.3,7.4,6.9,47,30.9
2023-08-09,Mumbai,28.9,18.3,6.3,48,13.2
2023-08-09,London,19.3,10.0,2.4,68,30.9
2023-08-09,New York,25.5,13.8,1.2,56,9.4
2023-08-09,Tokyo,22.1,11.0,13.2,49,28.8
2023-08-09,Sydney,16.5,9.5,3.3,57,9.6
2023-08-10,Mumbai,29.6,20.0,6.6,51,14.3
2023-08-10,London,19.5,11.0,4.7,79,16.8
2023-08-10,New York,23.4,16.4,3.2,89,12.8
2023-08-10,Tokyo,17.7,11.6,1.0,68,12.5
2023-08-10,Sydney,15.5,7.5,0.1,61,12.5
2023-08-11,Mumbai,27.5,19.7,1.7,42,1.2
2023-08-11,London,17.1,11.5,5.6,69,35.8
2023-08-11,New York,22.7,11.0,1.8,62,9.5
2023-08-11,Tokyo,19.1,11.5,1.9,65,15.1
2023-08-11,Sydney,17.4,8.1,10.4,46,27.9
2023-08-12,Mumbai,28.7,18.7,1.3,62,27.8
2023-08-12,London,16.0,12.8,12.4,73,16.4
2023-08-12,New York,20.7,11.5,2.2,43,18.9
2023-08-12,Tokyo,19.5,11.7,0.8,53,41.4
2023-08-12,Sydney,17.7,8.3,1.7,42,13.3
2023-08-13,Mumbai,28.1,20.3,0.2,60,24.8
2023-08-13,London,20.0,11.1,2.4,63,7.9
2023-08-13,New York,22.7,12.9,9.2,51,23.0
2023-08-13,Tokyo,18.0,10.3,2.7,49,31.9
2023-08-13,Sydney,18.2,9.1,0.1,64,8.7
2023-08-14,Mumbai,30.2,19.9,0.4,65,1.8
2023-08-14,London,16.6,12.8,1.2,78,5.4
2023-08-14,New York,21.0,14.3,0.8,78,20.5
2023-08-14,Tokyo,19.8,10.5,12.1,86,16.4
2023-08-14,Sydney,18.6,8.9,0.7,76,14.1
2023-08-15,Mumbai,28.1,19.2,6.7,70,27.0
2023-08-15,London,16.5,12.4,0.8,50,25.9
2023-08-15,New York,20.5,13.2,8.9,68,11.8
2023-08-15,Tokyo,20.2,10.3,0.7,71,35.4
2023-08-15,Sydney,15.8,10.9,2.4,45,39.9
2023-08-16,Mumbai,29.0,19.5,0.7,76,27.5
2023-08-16,London,18.7,11.1,0.2,69,25.5
2023-08-16,New York,20.7,11.5,2.6,62,28.5
2023-08-16,Tokyo,19.1,11.1,2.1,40,20.8
2023-08-16,Sydney,16.9,6.6,1.5,60,20.7
2023-08-17,Mumbai,29.2,17.8,7.2,86,34.8
2023-08-17,London,19.9,12.9,2.9,51,16.3
2023-08-17,New York,21.9,15.0,0.6,79,0.7
2023-08-17,Tokyo,17.8,10.6,5.2,58,4.5
2023-08-17,Sydney,18.0,12.1,0.7,62,11.0
2023-08-18,Mumbai,31.8,18.2,2.9,69,25.8
2023-08-18,London,17.5,12.3,0.6,83,22.0
2023-08-18,New York,23.8,13.7,1.9,51,22.6
2023-08-18,Tokyo,20.9,12.3,2.5,63,23.2
2023-08-18,Sydney,19.7,9.9,2.9,67,27.1
2023-08-19,Mumbai,28.5,20.5,1.2,89,8.0
2023-08-19,London,18.8,14.5,1.8,41,24.1
2023-08-19,New York,20.4,13.1,2.0,43,24.1
2023-08-19,Tokyo,21.4,10.7,0.3,79,26.9
2023-08-19,Sydney,17.0,9.6,1.9,75,21.4
2023-08-20,Mumbai,26.6,20.3,1.6,63,30.3
2023-08-20,London,17.1,11.7,0.7,63,22.1
2023-08-20,New York,18.7,11.1,3.5,64,14.7
2023-08-20,Tokyo,17.7,13.1,4.1,84,19.7
2023-08-20,Sydney,20.2,9.3,1.1,63,15.1
2023-08-21,Mumbai,28.4,20.5,1.3,85,21.9
2023-08-21,London,16.5,8.2,15.1,61,51.0
2023-08-21,New York,23.0,16.4,2.4,55,15.4
2023-08-21,Tokyo,20.4,10.7,6.4,87,22.6
2023-08-21,Sydney,18.3,8.8,0.1,41,24.3
2023-08-22,Mumbai,27.1,18.9,0.7,44,26.8
2023-08-22,London,16.7,9.5,0.5,47,17.1
2023-08-22,New York,19.9,13.5,2.4,79,31.0
2023-08-22,Tokyo,18.9,9.7,1.2,72,36.4
2023-08-22,Sydney,14.8,9.3,1.5,83,23.9
2023-08-23,Mumbai,30.4,22.6,1.8,78,20.7
2023-08-23,London,19.3,10.9,6.0,89,26.8
2023-08-23,New York,21.6,14.0,0.5,51,23.0
2023-08-23,Tokyo,18.6,10.1,2.4,58,18.8
2023-08-23,Sydney,17.5,7.0,5.2,41,8.6
2023-08-24,Mumbai,27.6,18.5,1.0,67,14.4
2023-08-24,London,16.4,11.6,6.1,51,25.6
2023-08-24,New York,24.1,15.6,4.8,59,21.3
2023-08-24,Tokyo,17.7,11.5,3.2,55,20.6
2023-08-24,Sydney,18.7,10.1,0.0,81,34.1
2023-08-25,Mumbai,31.9,18.5,0.4,67,27.8
2023-08-25,London,18.4,10.7,1.0,72,11.3
2023-08-25,New York,24.7,12.4,3.2,81,20.2
2023-08-25,Tokyo,21.6,7.9,1.4,73,17.3
2023-08-25,Sydney,16.4,10.6,1.2,84,20.5
2023-08-26,Mumbai,28.4,18.6,0.7,82,13.9
2023-08-26,London,16.9,8.0,1.2,43,27.1
2023-08-26,New York,21.9,14.2,0.4,75,31.8
2023-08-26,Tokyo,18.7,12.1,1.9,45,33.8
2023-08-26,Sydney,17.7,8.7,4.8,59,18.1
2023-08-27,Mumbai,27.3,22.0,2.4,64,38.1
2023-08-27,London,19.3,11.4,2.8,48,5.6
2023-08-27,New York,20.9,14.9,1.6,66,10.0
2023-08-27,Tokyo,16.9,11.4,0.2,67,14.2
2023-08-27,Sydney,16.5,9.7,1.5,72,21.6
2023-08-28,Mumbai,27.7,19.5,3.7,84,31.8
2023-08-28,London,18.1,12.9,1.4,88,25.9
2023-08-28,New York,22.5,13.3,0.7,41,11.2
2023-08-28,Tokyo,19.3,10.3,0.4,67,27.5
2023-08-28,Sydney,17.9,8.4,1.6,60,8.4
2023-08-29,Mumbai,29.9,20.9,0.0,79,42.0
2023-08-29,London,17.1,10.8,3.0,43,18.6
2023-08-29,New York,22.8,12.9,3.4,42,35.7
2023-08-29,Tokyo,18.5,10.6,1.0,67,17.6
2023-08-29,Sydney,19.0,8.4,0.4,47,7.0
2023-08-30,Mumbai,27.6,19.0,0.3,71,8.8
2023-08-30,London,19.5,11.1,1.9,67,0.6
2023-08-30,New York,21.7,14.9,5.3,45,25.6
2023-08-30,Tokyo,18.3,12.4,0.6,55,16.0
2023-08-30,Sydney,17.9,7.2,2.3,59,11.5
2023-08-31,Mumbai,27.8,18.9,1.2,68,30.7
2023-08-31,London,19.0,13.6,1.6,83,15.1
2023-08-31,New York,21.9,12.8,2.0,60,3.6
2023-08-31,Tokyo,20.2,12.2,2.6,75,14.4
2023-08-31,Sydney,17.5,10.5,2.8,45,13.9
2023-09-01,Mumbai,27.4,18.4,0.0,73,18.1
2023-09-01,London,14.0,6.2,0.8,62,20.7
2023-09-01,New York,17.9,9.5,0.5,59,16.0
2023-09-01,Tokyo,11.5,6.1,3.3,78,24.7
2023-09-01,Sydney,19.5,11.4,2.7,76,12.6
2023-09-02,Mumbai,27.5,23.0,5.9,83,18.0
2023-09-02,London,15.2,6.4,0.3,51,28.5
2023-09-02,New York,17.7,7.8,6.1,71,14.1
2023-09-02,Tokyo,14.0,0.7,2.0,50,34.2
2023-09-02,Sydney,21.5,12.4,0.7,51,10.2
2023-09-03,Mumbai,30.3,20.3,2.2,45,16.0
2023-09-03,London,13.2,5.5,6.5,63,26.6
2023-09-03,New York,14.8,7.1,7.0,71,6.1
2023-09-03,Tokyo,11.7,0.7,2.1,79,41.2
2023-09-03,Sydney,24.0,12.0,12.3,77,25.0
2023-09-04,Mumbai,30.2,20.3,2.8,42,21.9
2023-09-04,London,11.9,5.6,5.7,78,24.5
2023-09-04,New York,13.4,8.1,0.5,78,24.7
2023-09-04,Tokyo,12.9,3.8,2.9,60,15.7
2023-09-04,Sydney,19.6,11.6,5.7,64,27.6
2023-09-05,Mumbai,30.1,18.0,2.0,46,6.3
2023-09-05,London,13.0,7.0,1.7,74,26.1
2023-09-05,New York,15.5,10.0,0.7,70,14.9
2023-09-05,Tokyo,13.4,4.4,1.8,77,31.1
2023-09-05,Sydney,20.0,12.5,1.1,64,21.6
2023-09-06,Mumbai,27.4,19.4,0.1,53,20.2
2023-09-06,London,16.8,7.0,0.3,42,30.6
2023-09-06,New York,15.7,8.9,1.3,65,29.8
2023-09-06,Tokyo,12.4,4.1,6.7,64,7.0
2023-09-06,Sydney,24.6,11.8,1.6,51,24.4
2023-09-07,Mumbai,29.2,20.6,2.6,60,18.7
2023-09-07,London,14.9,7.5,2.9,88,20.4
2023-09-07,New York,18.4,7.0,0.7,89,11.2
2023-09-07,Tokyo,12.7,5.5,1.0,84,13.2
2023-09-07,Sydney,20.6,13.4,1.8,55,21.8
2023-09-08,Mumbai,28.9,18.1,0.3,44,31.5
2023-09-08,London,13.0,6.4,1.5,54,4.0
2023-09-08,New York,16.9,7.2,1.4,50,23.1
2023-09-08,Tokyo,14.7,5.1,5.7,64,28.7
2023-09-08,Sydney,21.5,10.5,5.0,40,11.1
2023-09-09,Mumbai,27.5,18.4,1.4,69,31.6
2023-09-09,London,14.2,5.9,6.7,83,34.0
2023-09-09,New York,16.9,9.2,1.7,87,14.0
2023-09-09,Tokyo,13.7,4.2,2.9,84,15.6
2023-09-09,Sydney,20.1,11.4,2.4,88,15.2
2023-09-10,Mumbai,29.5,17.8,2.7,63,23.3
2023-09-10,London,10.7,8.1,1.5,60,20.6
2023-09-10,New York,15.0,9.4,1.4,61,25.4
2023-09-10,Tokyo,15.2,3.8,0.6,46,26.4
2023-09-10,Sydney,22.3,12.5,0.1,85,22.8
2023-09-11,Mumbai,27.8,19.2,1.2,55,27.8
2023-09-11,London,11.1,5.7,3.6,68,24.7
2023-09-11,New York,17.6,4.8,0.4,83,23.8
2023-09-11,Tokyo,13.0,3.3,1.1,47,10.8
2023-09-11,Sydney,21.1,11.9,1.6,86,9.7
2023-09-12,Mumbai,25.1,17.6,7.9,73,17.1
2023-09-12,London,13.2,7.4,2.2,59,29.5
2023-09-12,New York,16.9,9.6,1.4,50,0.0
2023-09-12,Tokyo,12.9,4.2,1.5,84,25.1
2023-09-12,Sydney,22.8,10.7,0.2,65,14.6
2023-09-13,Mumbai,28.6,16.4,1.4,44,40.3
2023-09-13,London,13.6,7.0,2.9,73,6.6
2023-09-13,New York,15.7,6.9,1.6,75,16.5
2023-09-13,Tokyo,13.0,6.4,0.8,54,25.4
2023-09-13,Sydney,21.2,10.8,13.1,86,14.9
2023-09-14,Mumbai,28.1,20.2,2.3,60,15.6
2023-09-14,London,15.2,4.8,3.2,88,0.0
2023-09-14,New York,14.5,6.7,3.6,74,23.1
2023-09-14,Tokyo,13.7,4.1,2.4,60,6.3
2023-09-14,Sydney,19.6,15.7,2.7,55,20.6
2023-09-15,Mumbai,27.4,14.4,5.9,54,26.5
2023-09-15,London,13.6,7.0,2.0,68,16.5
2023-09-15,New York,14.8,7.2,5.3,54,29.9
2023-09-15,Tokyo,12.7,4.0,4.0,66,32.3
2023-09-15,Sydney,23.1,11.8,0.2,43,22.9
2023-09-16,Mumbai,30.5,17.5,14.1,82,14.3
2023-09-16,London,15.8,7.8,1.4,86,18.5
2023-09-16,New York,13.4,6.8,1.5,73,0.0
2023-09-16,Tokyo,11.4,5.3,7.6,88,29.7
2023-09-16,Sydney,20.9,11.9,3.8,85,5.1
2023-09-17,Mumbai,30.3,18.4,4.9,60,16.4
2023-09-17,London,15.4,7.9,0.7,84,25.2
2023-09-17,New York,17.8,7.8,0.0,55,13.7
2023-09-17,Tokyo,11.4,4.7,2.1,88,27.7
2023-09-17,Sydney,19.0,14.5,4.0,84,24.8
2023-09-18,Mumbai,28.7,19.6,2.4,49,3.3
2023-09-18,London,14.6,8.4,2.0,56,26.5
2023-09-18,New York,18.0,6.7,5.7,54,4.0
