date,ticker,open,high,low,close,volume
2024-06-05,MSFT,358.25,359.61,358.44,359.39,5044669
2024-06-06,MSFT,359.93,361.17,358.89,360.35,39443318
2024-06-07,MSFT,361.53,368.99,366.45,368.94,32961090
2024-06-10,MSFT,369.35,365.5,362.8,364.1,30745584
2024-06-11,MSFT,364.45,358.0,353.46,356.8,39900789
2024-06-12,MSFT,355.29,351.03,346.57,347.47,26694264
2024-06-13,MSFT,346.77,349.92,346.01,348.16,28872299
2024-06-14,MSFT,348.44,349.93,347.2,348.23,1913210
2024-06-17,MSFT,348.46,355.85,352.7,353.44,23045135
2024-06-18,MSFT,356.33,352.34,351.1,352.1,19534563
2024-06-19,MSFT,351.09,361.88,358.96,359.91,38978127
2024-06-20,MSFT,361.08,363.25,359.77,360.64,15010550
2024-06-21,MSFT,361.04,349.61,345.9,348.04,19519207
2024-06-24,MSFT,346.85,353.28,351.81,352.23,22956915
2024-06-25,MSFT,352.91,354.19,351.56,352.4,48021407
2024-06-26,MSFT,353.12,359.44,355.82,358.61,31814790
2024-06-27,MSFT,358.04,360.59,359.24,360.08,17110398
2024-06-28,MSFT,360.7,354.37,351.65,353.31,33838711
2024-07-01,MSFT,352.45,358.98,356.12,356.72,49551629
2024-07-02,MSFT,356.75,360.84,358.21,358.34,31209440
2024-07-03,MSFT,360.4,358.84,356.59,358.38,14485065
2024-07-04,MSFT,358.25,362.13,361.51,361.7,2422846
2024-07-05,MSFT,361.77,359.89,358.54,359.66,34288125
2024-07-08,MSFT,359.21,362.19,359.01,360.46,2600465
2024-07-09,MSFT,359.53,354.75,353.03,353.93,35080120
2024-07-10,MSFT,353.87,361.14,357.19,357.61,34707868
2024-07-11,MSFT,358.67,355.1,354.22,354.23,3109146
2024-07-12,MSFT,354.9,357.41,353.7,356.99,39794002
2024-07-15,MSFT,356.98,347.49,346.96,347.21,49484854
2024-07-16,MSFT,349.93,348.12,347.3,347.49,7434450
2024-07-17,MSFT,348.18,347.77,343.22,345.66,23741541
2024-07-18,MSFT,347.04,341.4,338.32,339.1,24724191
2024-07-19,MSFT,338.34,334.78,329.68,334.08,27936073
2024-07-22,MSFT,333.34,334.13,328.77,332.48,46310671
2024-07-23,MSFT,332.69,335.7,334.09,334.96,21626405
2024-07-24,MSFT,333.54,334.71,328.8,330.88,29215001
2024-07-25,MSFT,333.59,336.34,331.57,334.57,2874368
2024-07-26,MSFT,332.32,339.37,334.57,336.3,8645695
2024-07-29,MSFT,334.8,329.43,328.33,329.23,13572633
2024-07-30,MSFT,328.6,321.17,319.38,320.66,11106783
2024-07-31,MSFT,320.54,324.54,323.17,324.08,45005319
2024-08-01,MSFT,323.67,324.76,323.04,323.96,22101255
2024-08-02,MSFT,323.67,324.04,320.75,322.32,18433199
2024-08-05,MSFT,322.32,316.32,314.67,315.86,15913481
2024-08-06,MSFT,315.99,320.55,318.99,319.66,47365539
2024-08-07,MSFT,320.05,328.45,324.84,325.93,20332682
2024-08-08,MSFT,324.67,334.64,333.62,334.06,29186577
2024-08-09,MSFT,333.26,340.6,337.43,337.93,3511527
2024-08-12,MSFT,336.68,341.11,336.29,338.38,4306438
2024-08-13,MSFT,338.38,341.14,339.64,340.07,38855121
2024-08-14,MSFT,338.95,343.91,339.4,342.48,40122559
2024-08-15,MSFT,341.12,337.2,332.17,334.17,37108729
2024-08-16,MSFT,333.55,333.44,330.98,332.02,32814804
2024-08-19,MSFT,332.14,343.96,342.64,342.94,27127693
2024-08-20,MSFT,343.09,344.84,341.1,341.42,46154829
2024-08-21,MSFT,340.63,338.96,337.21,338.03,48952157
2024-08-22,MSFT,336.87,339.39,336.5,338.36,23591513
2024-08-23,MSFT,338.22,339.32,337.58,338.99,15428829
2024-08-26,MSFT,340.83,339.07,337.17,337.31,5180916
2024-08-27,MSFT,338.76,332.0,327.51,329.58,26704770
2024-08-28,MSFT,330.71,330.71,327.95,329.42,47577921
2024-08-29,MSFT,328.53,328.76,324.64,324.67,23292927
2024-08-30,MSFT,324.8,324.16,322.24,323.5,3533500
2024-09-02,MSFT,323.06,326.63,322.03,322.91,38997101
2024-09-03,MSFT,323.53,319.56,319.17,319.24,17265097
2024-09-04,MSFT,319.36,323.42,316.79,321.54,10869766
2024-09-05,MSFT,321.21,321.62,318.95,320.56,27566537
2024-09-06,MSFT,322.54,317.04,314.5,315.94,4459942
2024-09-09,MSFT,317.17,320.84,317.92,320.06,17178769
2024-09-10,MSFT,320.35,318.91,316.44,318.47,43105091
2024-09-11,MSFT,317.72,320.08,318.65,318.89,36479288
2024-09-12,MSFT,318.13,323.73,319.06,320.86,38401141
2024-09-13,MSFT,321.72,314.63,312.03,313.25,25939003
2024-09-16,MSFT,313.61,301.75,298.95,300.87,26775907
2024-09-17,MSFT,301.3,305.12,303.34,303.66,26839950
2024-09-18,MSFT,302.62,304.84,304.17,304.24,20603552
2024-09-19,MSFT,304.5,298.6,296.38,297.39,45512146
2024-09-20,MSFT,296.83,297.68,295.08,295.15,48031871
2024-09-23,MSFT,294.77,295.34,290.75,292.78,23134902
2024-09-24,MSFT,293.48,295.06,292.24,293.35,27278324
2024-09-25,MSFT,293.82,295.13,293.79,294.71,31314602
2024-09-26,MSFT,295.07,294.63,291.85,293.28,14220588
2024-09-27,MSFT,293.21,293.76,291.29,291.37,20561409
2024-09-30,MSFT,290.64,288.45,284.29,285.08,3307631
2024-10-01,MSFT,284.69,284.05,282.76,282.88,30581245
2024-10-02,MSFT,282.78,283.44,280.19,281.42,35766151
2024-10-03,MSFT,280.82,284.61,282.09,282.85,37332651
2024-10-04,MSFT,281.35,281.05,278.73,280.16,42251069
2024-10-07,MSFT,280.57,281.85,281.12,281.75,27689583
2024-10-08,MSFT,283.2,280.46,279.74,279.83,29337541
2024-10-09,MSFT,278.55,282.34,281.83,282.14,22435381
2024-10-10,MSFT,283.0,274.85,272.64,274.38,42407084
2024-10-11,MSFT,273.63,277.66,276.0,276.86,49367174
2024-10-14,MSFT,277.35,279.86,278.42,278.86,19045413
2024-10-15,MSFT,276.67,273.54,272.61,273.02,31691473
2024-10-16,MSFT,272.82,273.67,269.7,271.37,33850439
2024-10-17,MSFT,271.02,268.53,267.67,267.82,7612499
2024-10-18,MSFT,268.86,269.68,265.18,268.06,35954964
2024-10-21,MSFT,267.22,265.32,263.62,264.79,2698687
2024-10-22,MSFT,265.33,268.67,265.89,268.46,19712741
2024-10-23,MSFT,267.17,262.45,261.4,262.21,47397382
2024-10-24,MSFT,261.48,264.35,262.75,263.46,22951392
2024-10-25,MSFT,264.15,263.3,261.54,262.49,16028289
2024-10-28,MSFT,261.4,260.9,259.24,259.52,42458743
2024-10-29,MSFT,259.94,261.61,259.76,259.77,7186447
2024-10-30,MSFT,259.77,265.98,261.39,264.55,28925855
2024-10-31,MSFT,266.01,264.52,260.88,262.05,6366530
2024-11-01,MSFT,262.41,270.44,267.98,269.38,36398746
2024-11-04,MSFT,270.59,269.21,268.37,268.85,46294734
2024-11-05,MSFT,267.44,272.41,270.36,271.37,8519281
2024-11-06,MSFT,271.55,271.06,267.78,270.17,46529958
2024-11-07,MSFT,270.01,269.61,267.55,268.67,21985239
2024-11-08,MSFT,267.46,274.45,271.54,272.85,33301749
2024-11-11,MSFT,272.0,274.03,270.74,272.48,7295332
2024-11-12,MSFT,273.57,278.77,274.51,275.39,30256825
2024-11-13,MSFT,274.93,278.4,277.43,277.63,40611836
2024-11-14,MSFT,278.69,282.62,280.9,282.1,38725416
2024-11-15,MSFT,282.7,290.67,288.91,288.98,41721468
2024-11-18,MSFT,288.83,283.08,282.46,283.04,41512863
2024-11-19,MSFT,283.54,284.0,280.32,280.97,27348086
2024-11-20,MSFT,281.1,275.54,272.67,273.53,3637842
2024-11-21,MSFT,271.99,278.32,277.02,278.25,47318507
2024-11-22,MSFT,277.55,288.11,287.56,287.85,49948105
2024-11-25,MSFT,288.16,287.26,285.27,286.9,4287098
2024-11-26,MSFT,286.44,281.2,279.92,280.51,42947220
2024-11-27,MSFT,279.56,281.03,280.64,280.9,24630192
2024-11-28,MSFT,279.28,282.16,279.61,281.32,16636507
2024-11-29,MSFT,280.64,284.46,282.78,284.23,6472187
2023-01-02,GOOGL,139.93,137.53,137.05,137.25,25085398
2023-01-03,GOOGL,137.86,134.86,133.99,134.61,23526201
2023-01-04,GOOGL,135.39,136.16,135.68,135.99,36320249
2023-01-05,GOOGL,135.92,137.43,137.18,137.37,14483570
2023-01-06,GOOGL,137.18,135.87,135.41,135.45,14303092
2023-01-09,GOOGL,135.65,137.48,136.84,137.02,28695284
2023-01-10,GOOGL,136.68,128.08,127.07,127.52,44404233
2023-01-11,GOOGL,127.29,130.23,129.47,129.64,42026079
2023-01-12,GOOGL,129.35,129.97,128.04,129.56,31699045
2023-01-13,GOOGL,128.98,128.72,126.81,127.12,7447270
2023-01-16,GOOGL,126.47,126.26,125.81,125.97,24494002
2023-01-17,GOOGL,126.23,128.36,126.15,126.83,15586032
2023-01-18,GOOGL,126.4,126.03,125.53,125.68,14779693
2023-01-19,GOOGL,125.42,126.65,125.15,126.23,20890866
2023-01-20,GOOGL,126.57,128.84,126.16,126.59,29352778
2023-01-23,GOOGL,126.66,126.23,125.65,125.9,32687829
2023-01-24,GOOGL,126.05,124.75,123.44,124.39,7256369
2023-01-25,GOOGL,124.2,125.19,124.08,124.66,41397263
2023-01-26,GOOGL,125.02,127.12,125.86,126.5,21923509
2023-01-27,GOOGL,125.95,124.07,122.69,123.54,14554459
2023-01-30,GOOGL,123.26,121.95,121.24,121.27,43451507
2023-01-31,GOOGL,120.99,126.79,126.34,126.62,1410762
2023-02-01,GOOGL,126.01,125.35,124.45,124.9,36905030
2023-02-02,GOOGL,124.94,125.46,124.28,125.25,32251960
2023-02-03,GOOGL,124.73,129.71,127.69,128.16,10538651
2023-02-06,GOOGL,127.98,127.49,126.15,126.61,7590815
2023-02-07,GOOGL,126.28,132.11,130.25,130.61,40383836
2023-02-08,GOOGL,130.43,127.13,125.29,126.43,36239228
2023-02-09,GOOGL,126.14,125.74,124.56,124.66,31850924
2023-02-10,GOOGL,124.7,126.95,125.39,126.62,9744243
2023-02-13,GOOGL,126.58,126.86,125.77,125.78,46679761
2023-02-14,GOOGL,125.98,127.51,126.78,127.1,37005947
2023-02-15,GOOGL,127.47,128.63,128.41,128.58,35832456
2023-02-16,GOOGL,128.87,125.96,124.13,125.96,37207130
2023-02-17,GOOGL,126.86,124.27,123.81,124.19,46295767
2023-02-20,GOOGL,123.92,121.11,120.46,120.6,49372154
2023-02-21,GOOGL,120.8,120.77,120.09,120.24,21785576
2023-02-22,GOOGL,119.98,119.24,117.1,118.1,30855005
2023-02-23,GOOGL,118.45,120.25,119.2,119.93,19903919
2023-02-24,GOOGL,120.26,121.22,120.69,120.84,15069145
2023-02-27,GOOGL,120.16,120.73,120.36,120.53,45922416
2023-02-28,GOOGL,120.97,119.4,117.76,118.57,1534938
2023-03-01,GOOGL,118.46,118.43,117.37,118.19,17784115
2023-03-02,GOOGL,118.6,123.45,122.32,123.03,40012448
2023-03-03,GOOGL,123.77,126.12,124.62,125.75,13866567
2023-03-06,GOOGL,125.77,125.21,124.38,124.67,11974914
2023-03-07,GOOGL,125.1,125.97,125.11,125.13,38579243
2023-03-08,GOOGL,124.88,124.24,123.26,124.17,28780980
2023-03-09,GOOGL,123.78,123.79,122.96,123.4,35677495
2023-03-10,GOOGL,123.57,122.95,121.94,122.44,33644731
2023-03-13,GOOGL,122.64,122.19,121.75,121.98,20442555
2023-03-14,GOOGL,121.92,122.65,121.95,122.28,32303341
2023-03-15,GOOGL,122.64,120.74,120.04,120.09,11193188
2023-03-16,GOOGL,120.74,119.38,118.58,119.22,37119241
2023-03-17,GOOGL,119.51,119.83,118.39,118.66,5486177
2023-03-20,GOOGL,117.73,120.25,119.3,119.71,40366890
2023-03-21,GOOGL,119.52,120.2,119.26,120.07,4419795
2023-03-22,GOOGL,119.5,117.82,115.88,117.45,4763490
2023-03-23,GOOGL,117.71,114.56,113.4,114.53,17093991
2023-03-24,GOOGL,114.49,114.51,113.46,113.72,49227211
2023-03-27,GOOGL,113.48,113.89,113.43,113.77,3365676
2023-03-28,GOOGL,113.81,114.27,113.47,113.59,49962206
2023-03-29,GOOGL,113.6,116.89,115.29,115.99,6818502
2023-03-30,GOOGL,115.77,112.97,111.79,112.67,26196086
2023-03-31,GOOGL,112.57,111.02,110.48,110.99,10805640
2023-04-03,GOOGL,111.28,106.6,106.18,106.3,7641208
2023-04-04,GOOGL,106.12,102.77,102.12,102.61,36684117
2023-04-05,GOOGL,102.17,102.03,101.24,101.83,19715299
2023-04-06,GOOGL,101.79,101.88,101.27,101.75,36438592
2023-04-07,GOOGL,101.95,101.72,101.62,101.66,17292561
2023-04-10,GOOGL,101.82,103.3,102.62,102.73,35200574
2023-04-11,GOOGL,102.79,101.07,100.62,100.8,17361224
2023-04-12,GOOGL,100.51,98.79,98.62,98.78,32069503
2023-04-13,GOOGL,98.7,96.2,94.78,95.94,48977284
2023-04-14,GOOGL,95.87,97.19,96.79,96.84,49463745
2023-04-17,GOOGL,96.78,99.3,97.98,98.62,45987012
2023-04-18,GOOGL,98.88,95.26,94.28,94.61,48688005
2023-04-19,GOOGL,94.04,94.25,93.79,94.11,3633888
2023-04-20,GOOGL,94.05,92.86,92.58,92.8,27103944
2023-04-21,GOOGL,92.48,94.99,94.38,94.46,16692443
2023-04-24,GOOGL,94.49,92.8,91.77,92.27,36101097
2023-04-25,GOOGL,92.04,92.7,92.21,92.66,18105710
2023-04-26,GOOGL,93.24,94.99,94.5,94.53,30422298
2023-04-27,GOOGL,94.49,94.7,94.43,94.63,44355581
2023-04-28,GOOGL,94.47,94.18,93.52,94.08,26053929
2023-05-01,GOOGL,94.05,91.48,91.25,91.29,36527560
2023-05-02,GOOGL,91.57,90.14,89.15,89.82,30910560
2023-05-03,GOOGL,89.71,91.48,90.16,90.88,30733890
2023-05-04,GOOGL,90.32,88.33,87.71,87.85,17777539
2023-05-05,GOOGL,87.66,86.13,85.71,86.09,15340655
2023-05-08,GOOGL,86.19,90.02,88.73,89.21,8465837
2023-05-09,GOOGL,89.21,91.84,91.1,91.4,45784207
2023-05-10,GOOGL,91.62,90.52,90.37,90.51,5170386
2023-05-11,GOOGL,90.58,93.49,92.76,93.29,25216931
2023-05-12,GOOGL,93.0,93.09,92.65,93.04,6309236
2023-05-15,GOOGL,93.38,91.43,90.79,91.18,24022223
2023-05-16,GOOGL,91.12,91.63,90.95,91.39,23213913
2023-05-17,GOOGL,91.55,90.86,90.52,90.82,1086870
2023-05-18,GOOGL,90.68,88.35,87.99,88.28,2847495
2023-05-19,GOOGL,88.95,88.86,88.53,88.67,32063101
2023-05-22,GOOGL,88.81,91.21,90.94,90.98,46931583
2023-05-23,GOOGL,90.62,92.23,91.8,91.83,6116622
2023-05-24,GOOGL,92.2,93.18,92.34,92.66,12496965
2023-05-25,GOOGL,92.67,92.85,92.17,92.29,32234564
2023-05-26,GOOGL,92.09,91.3,90.11,90.86,13702063
2023-05-29,GOOGL,90.64,95.36,94.09,94.65,34804930
2023-05-30,GOOGL,94.41,95.44,95.06,95.15,49274233
2023-05-31,GOOGL,95.14,95.12,94.12,95.06,11137341
2023-06-01,GOOGL,94.5,95.88,94.59,94.7,1098472
2023-06-02,GOOGL,94.71,95.36,94.68,94.98,41232036
2023-06-05,GOOGL,95.14,96.68,95.94,96.23,48619780
2023-06-06,GOOGL,96.52,99.44,98.35,99.18,38271799
2023-06-07,GOOGL,98.39,98.36,97.83,97.97,25534528
2023-06-08,GOOGL,98.2,97.8,97.37,97.58,5197489
2023-06-09,GOOGL,97.67,96.44,95.18,95.91,29415920
2023-06-12,GOOGL,95.75,97.39,97.2,97.3,40637330
2023-06-13,GOOGL,96.97,95.42,94.63,95.09,40823793
2023-06-14,GOOGL,94.8,92.57,91.48,92.05,4709029
2023-06-15,GOOGL,92.21,90.77,89.85,90.27,11402250
2023-06-16,GOOGL,90.08,95.06,95.02,95.05,2667862
2023-06-19,GOOGL,95.21,93.88,93.23,93.63,24418639
2023-06-20,GOOGL,93.75,92.65,92.24,92.38,23693953
2023-06-21,GOOGL,92.62,91.36,90.64,90.89,46502785
2023-06-22,GOOGL,90.5,92.52,91.8,91.97,24148471
2023-06-23,GOOGL,91.96,90.02,89.52,89.72,19927994
2023-06-26,GOOGL,90.06,89.57,88.93,89.27,13487241
2023-06-27,GOOGL,89.24,91.29,90.6,90.9,23693352
2023-06-28,GOOGL,90.71,90.89,90.24,90.57,30318179
2023-06-29,GOOGL,90.3,89.88,87.75,88.61,24116061
2023-06-30,GOOGL,88.88,87.64,87.32,87.49,34146354
2023-07-03,GOOGL,87.33,87.45,86.31,87.05,4013965
2023-07-04,GOOGL,87.14,90.83,89.87,90.39,10170515
2023-07-05,GOOGL,90.25,90.83,89.95,90.5,42653980
2023-07-06,GOOGL,90.66,90.48,89.89,89.95,21306765
2023-07-07,GOOGL,89.62,90.63,90.07,90.45,39309116
2023-07-10,GOOGL,90.23,89.93,89.48,89.76,5062784
2023-07-11,GOOGL,90.03,88.19,87.48,88.16,18025585
2023-07-12,GOOGL,88.24,86.75,86.1,86.24,8712143
2023-07-13,GOOGL,86.17,85.06,84.53,85.01,44420056
2023-07-14,GOOGL,85.11,88.63,88.35,88.54,39222364
2023-07-17,GOOGL,89.06,87.64,86.45,86.64,47770639
2023-07-18,GOOGL,86.55,88.45,88.39,88.43,18975587
2023-07-19,GOOGL,88.59,88.84,88.32,88.81,12546563
2023-07-20,GOOGL,88.37,88.75,88.13,88.57,46152685
2023-07-21,GOOGL,88.38,88.08,87.36,87.85,7947911
2023-07-24,GOOGL,87.93,86.4,85.89,86.05,45654672
2023-07-25,GOOGL,86.24,89.49,88.53,89.31,5863755
2023-07-26,GOOGL,89.25,89.85,88.69,88.94,4767140
2023-07-27,GOOGL,88.78,90.96,90.55,90.72,15530127
2023-07-28,GOOGL,90.99,89.75,88.65,89.44,11806269
2023-07-31,GOOGL,89.92,88.77,88.37,88.53,27248169
2023-08-01,GOOGL,88.29,89.37,88.95,89.04,39971242
2023-08-02,GOOGL,88.89,87.78,86.93,87.26,20240942
2023-08-03,GOOGL,86.57,88.95,88.54,88.64,14534234
2023-08-04,GOOGL,88.64,89.94,89.41,89.66,20404360
2023-08-07,GOOGL,89.26,91.89,91.44,91.55,9585808
2023-08-08,GOOGL,91.43,91.28,90.56,90.84,32012714
2023-08-09,GOOGL,89.89,89.71,88.81,89.7,5060732
2023-08-10,GOOGL,90.02,91.98,91.5,91.74,44285693
2023-08-11,GOOGL,91.88,91.58,90.85,91.28,10853394
2023-08-14,GOOGL,91.54,87.87,87.57,87.84,19367680
2023-08-15,GOOGL,87.72,87.9,87.54,87.77,44132484
2023-08-16,GOOGL,87.49,86.14,85.75,86.08,22664841
2023-08-17,GOOGL,86.24,87.61,86.95,87.53,35435534
2023-08-18,GOOGL,87.55,88.05,87.04,87.93,14295508
2023-08-21,GOOGL,87.63,87.81,87.64,87.72,35461925
2023-08-22,GOOGL,87.73,86.45,85.72,86.07,10600806
2023-08-23,GOOGL,86.08,84.94,84.78,84.88,22979362
2023-08-24,GOOGL,84.7,83.75,82.78,83.15,43709625
2023-08-25,GOOGL,83.36,81.86,80.8,81.55,12943343
2023-08-28,GOOGL,81.87,81.92,81.64,81.89,49488691
2023-08-29,GOOGL,81.74,85.72,84.48,85.09,43858404
2023-08-30,GOOGL,85.2,86.23,85.45,85.57,32418151
2023-08-31,GOOGL,85.83,87.43,86.77,86.99,28995579
2023-09-01,GOOGL,86.85,84.96,83.75,84.19,12554327
2023-09-04,GOOGL,84.31,83.89,83.38,83.68,14326293
2023-09-05,GOOGL,83.57,84.93,84.51,84.69,45602846
2023-09-06,GOOGL,84.93,86.76,86.3,86.53,36287208
2023-09-07,GOOGL,86.68,85.93,85.24,85.72,43937190
2023-09-08,GOOGL,85.67,86.62,86.02,86.12,3182518
2023-09-11,GOOGL,85.85,85.46,84.63,85.16,5933077
2023-09-12,GOOGL,85.3,83.97,83.51,83.68,14894961
2023-09-13,GOOGL,83.15,85.2,84.39,84.62,26694763
2023-09-14,GOOGL,84.68,86.15,85.95,86.14,32341399
2023-09-15,GOOGL,85.93,88.57,88.09,88.42,31431700
2023-09-18,GOOGL,88.17,89.42,88.77,88.84,3500661
2023-09-19,GOOGL,89.19,88.28,87.59,87.86,19300155
2023-09-20,GOOGL,87.58,87.63,87.06,87.46,40650584
2023-09-21,GOOGL,87.29,89.21,88.78,89.11,22155864
2023-09-22,GOOGL,89.12,87.93,86.34,87.08,17908127
2023-09-25,GOOGL,87.07,91.39,90.79,91.37,28896472
2023-09-26,GOOGL,91.53,93.1,92.19,92.62,41783249
2023-09-27,GOOGL,93.2,94.5,93.0,93.94,1245156
2023-09-28,GOOGL,94.38,94.12,92.56,93.87,14847035
2023-09-29,GOOGL,93.51,91.28,91.02,91.14,30172905
2023-10-02,GOOGL,90.71,92.49,91.86,92.01,32561649
2023-10-03,GOOGL,91.94,91.92,91.7,91.81,29408568
2023-10-04,GOOGL,91.95,89.09,88.45,88.73,11615495
2023-10-05,GOOGL,89.14,88.54,87.82,88.27,14731598
2023-10-06,GOOGL,87.72,88.98,88.24,88.25,41582105
2023-10-09,GOOGL,88.4,88.75,88.09,88.51,14017139
2023-10-10,GOOGL,88.26,89.25,87.86,88.39,13680032
2023-10-11,GOOGL,88.06,91.2,90.53,90.72,16957475
2023-10-12,GOOGL,91.07,89.38,88.64,89.18,29141006
2023-10-13,GOOGL,88.78,90.4,89.92,90.31,2176924
2023-10-16,GOOGL,90.63,91.29,90.65,90.88,18356599
2023-10-17,GOOGL,91.01,91.14,90.48,91.04,8278180
2023-10-18,GOOGL,90.43,90.99,90.42,90.96,5633438
2023-10-19,GOOGL,90.83,90.88,90.57,90.64,49612946
2023-10-20,GOOGL,90.86,85.95,85.63,85.72,31436200
2023-10-23,GOOGL,85.78,87.87,87.61,87.63,25614797
2023-10-24,GOOGL,87.7,88.93,88.54,88.75,43510473
2023-10-25,GOOGL,89.17,91.06,90.02,90.3,41874438
2023-10-26,GOOGL,90.27,89.2,88.55,89.17,16542563
2023-10-27,GOOGL,88.64,91.37,91.14,91.24,15631039
2023-10-30,GOOGL,90.89,91.35,90.84,91.04,3383363
2023-10-31,GOOGL,91.49,90.11,89.77,90.0,16734921
2023-11-01,GOOGL,89.99,91.33,90.51,90.54,10614632
2023-11-02,GOOGL,90.25,90.37,89.45,90.29,34620080
2023-11-03,GOOGL,90.11,91.72,91.46,91.69,25938224
2023-11-06,GOOGL,91.78,92.8,92.11,92.52,48638627
2023-11-07,GOOGL,92.58,91.4,89.99,90.69,18391941
2023-11-08,GOOGL,90.2,94.37,92.69,93.87,44166264
2023-11-09,GOOGL,94.11,93.0,92.3,92.95,19755014
2023-11-10,GOOGL,93.1,98.25,97.45,98.05,36972261
2023-11-13,GOOGL,97.67,98.2,97.53,98.08,25960050
2023-11-14,GOOGL,98.7,96.34,95.5,95.55,1544473
2023-11-15,GOOGL,95.48,95.06,94.5,94.78,49506538
2023-11-16,GOOGL,95.01,97.97,96.77,97.43,17097920
2023-11-17,GOOGL,97.25,96.99,96.1,96.44,42916997
2023-11-20,GOOGL,96.44,96.83,96.23,96.29,8898495
2023-11-21,GOOGL,96.52,96.19,95.46,96.02,20754252
2023-11-22,GOOGL,95.92,96.36,95.79,96.16,24706292
2023-11-23,GOOGL,96.2,94.83,93.97,94.36,9270044
2023-11-24,GOOGL,94.4,93.13,92.88,93.08,12251832
2023-11-27,GOOGL,93.44,93.41,92.69,92.98,20150803
2023-11-28,GOOGL,92.95,93.82,93.43,93.45,34871071
2023-11-29,GOOGL,93.48,96.72,96.0,96.67,20991942
2023-11-30,GOOGL,96.46,96.17,95.61,96.04,1208319
2023-12-01,GOOGL,96.39,98.53,97.54,97.83,11654976
2023-12-04,GOOGL,97.79,99.8,99.42,99.48,6097555
2023-12-05,GOOGL,99.14,103.54,103.44,103.53,35331706
2023-12-06,GOOGL,103.32,102.39,101.48,102.21,49499713
2023-12-07,GOOGL,102.31,99.37,98.63,98.68,23284065
2023-12-08,GOOGL,98.54,101.66,100.87,100.9,6855441
2023-12-11,GOOGL,101.1,102.35,101.54,101.98,26489183
2023-12-12,GOOGL,101.21,101.13,100.44,100.67,9999461
2023-12-13,GOOGL,100.92,100.09,99.69,99.81,23278904
2023-12-14,GOOGL,99.89,103.98,102.68,103.71,8123229
2023-12-15,GOOGL,103.47,103.22,102.51,102.66,48634179
2023-12-18,GOOGL,103.15,105.76,105.55,105.69,33440029
2023-12-19,GOOGL,105.66,105.77,104.42,105.12,18719166
2023-12-20,GOOGL,105.53,103.02,102.24,102.82,17134338
2023-12-21,GOOGL,102.94,104.14,103.84,104.14,49075290
2023-12-22,GOOGL,104.06,104.68,104.36,104.44,6536754
2023-12-25,GOOGL,104.62,105.96,105.35,105.56,33644114
2023-12-26,GOOGL,105.54,103.5,103.15,103.42,20058401
2023-12-27,GOOGL,102.92,102.77,102.04,102.14,31382691
2023-12-28,GOOGL,102.49,104.62,104.33,104.53,36327940
2023-12-29,GOOGL,104.73,104.87,103.66,104.25,21976154
2024-01-01,GOOGL,104.27,106.15,105.83,105.95,6470886
2024-01-02,GOOGL,106.51,101.99,101.68,101.98,8641338
2024-01-03,GOOGL,101.99,106.7,105.07,105.81,36509844
2024-01-04,GOOGL,105.99,107.42,106.46,106.53,35826326
2024-01-05,GOOGL,107.08,104.3,103.27,103.48,2888770
2024-01-08,GOOGL,103.27,105.69,104.36,104.97,26864844
2024-01-09,GOOGL,104.98,104.64,103.22,104.14,45027077
2024-01-10,GOOGL,104.01,105.77,104.64,105.07,37959054
2024-01-11,GOOGL,104.92,104.42,103.24,103.73,23741164
2024-01-12,GOOGL,103.42,107.19,106.32,106.58,30129165
2024-01-15,GOOGL,106.6,107.94,107.87,107.9,43845920
2024-01-16,GOOGL,107.34,108.33,107.04,107.86,48017881
2024-01-17,GOOGL,107.76,103.4,102.77,103.03,23565618
2024-01-18,GOOGL,102.42,105.22,104.86,105.08,46247366
2024-01-19,GOOGL,105.02,104.85,104.13,104.63,6907633
2024-01-22,GOOGL,104.81,105.55,105.07,105.14,9710181
2024-01-23,GOOGL,104.92,102.17,101.51,101.9,10167971
2024-01-24,GOOGL,101.97,103.72,102.89,103.19,46848677
2024-01-25,GOOGL,103.15,103.57,101.81,102.24,2325738
2024-01-26,GOOGL,102.08,101.36,100.04,100.44,32795300
2024-01-29,GOOGL,100.84,103.33,101.91,102.59,29004255
2024-01-30,GOOGL,102.12,102.3,101.35,101.45,10913443
2024-01-31,GOOGL,101.61,102.43,102.03,102.1,15585883
2024-02-01,GOOGL,101.88,103.26,102.83,102.92,34526089
2024-02-02,GOOGL,102.75,102.25,101.46,101.5,25499964
2024-02-05,GOOGL,101.66,102.34,100.52,101.29,18780288
2024-02-06,GOOGL,101.32,101.37,100.5,100.95,25134882
2024-02-07,GOOGL,100.68,101.3,100.46,101.02,49086278
2024-02-08,GOOGL,101.16,100.79,100.36,100.61,46936254
2024-02-09,GOOGL,100.23,96.53,95.76,95.98,1924343
2024-02-12,GOOGL,95.64,95.57,95.45,95.52,22270729
2024-02-13,GOOGL,95.46,97.38,96.85,97.13,5678823
2024-02-14,GOOGL,97.49,97.35,96.93,97.09,39977654
2024-02-15,GOOGL,97.76,99.26,99.01,99.08,23381395
2024-02-16,GOOGL,98.17,99.54,99.26,99.44,21391671
2024-02-19,GOOGL,99.02,102.06,101.06,101.42,38043111
2024-02-20,GOOGL,102.01,101.24,100.14,100.79,17979999
2024-02-21,GOOGL,100.53,101.12,100.62,101.01,46452785
2024-02-22,GOOGL,101.33,100.35,99.29,100.33,41329551
